mes,pais_orig_cod,pais_orig,mun_dest_cod,mun_dest,turistas,CMUN,Target,is_train
2019-11,010,Total Europa,28086,"Molar, El",307,086,307,TRUE
2022-10,145,Bosnia-herzegovina,28079,Madrid,33,079,33,TRUE
2022-08,000,Total,28029,Cabanillas de la Sierra,102,029,102,TRUE
2022-10,107,Dinamarca,28006,Alcobendas,123,006,123,TRUE
2021-03,132,Suiza,28079,Madrid,1411,079,1411,TRUE
2019-11,011,Total Unión Europea,28108,Pedrezuela,64,108,64,TRUE
2019-08,121,Países Bajos,28073,Humanes de Madrid,54,073,54,TRUE
2022-03,000,Total,28093,Navacerrada,58,093,58,TRUE
2019-11,117,Luxemburgo,28047,Collado Villalba,58,047,58,TRUE
2020-12,126,Alemania,28084,Mejorada del Campo,110,084,110,TRUE
2021-09,123,Portugal,28181,Villaviciosa de Odón,50,181,50,TRUE
2021-04,103,Bélgica,28130,San Fernando de Henares,65,130,65,TRUE
2022-07,030,Total América,28104,Paracuellos de Jarama,303,104,303,TRUE
2021-02,102,Austria,28148,Torrejón de Ardoz,44,148,44,TRUE
2022-06,132,Suiza,28006,Alcobendas,234,006,234,TRUE
2021-03,123,Portugal,28068,Guadarrama,36,068,36,TRUE
2019-10,132,Suiza,28148,Torrejón de Ardoz,45,148,45,TRUE
2021-06,234,Nigeria,28092,Móstoles,67,092,67,TRUE
2022-03,437,Vietnan,28079,Madrid,135,079,135,TRUE
2021-12,110,Francia,28075,Loeches,118,075,118,TRUE
2021-01,011,Total Unión Europea,28014,Arganda del Rey,1310,014,1310,TRUE
2019-08,121,Países Bajos,28123,Rivas-Vaciamadrid,255,123,255,TRUE
2020-02,011,Total Unión Europea,28025,Brea de Tajo,42,025,42,TRUE
2021-11,000,Total,28178,Villanueva de Perales,47,178,47,TRUE
2022-10,436,Turquia,28079,Madrid,1681,079,1681,TRUE
2021-06,110,Francia,28141,Sevilla la Nueva,32,141,32,TRUE
2022-03,131,Suecia,28079,Madrid,4043,079,4043,TRUE
2020-09,117,Luxemburgo,28049,Coslada,35,049,35,TRUE
2021-08,000,Total,28006,Alcobendas,3830,006,3830,TRUE
2022-09,128,Rumania,28074,Leganés,86,074,86,TRUE
2020-03,030,Total América,28134,San Sebastián de los Reyes,268,134,268,TRUE
2020-10,412,Iraq,28079,Madrid,49,079,49,TRUE
2020-04,302,EE.UU.,28092,Móstoles,54,092,54,TRUE
2019-07,112,Hungria,28005,Alcalá de Henares,92,005,92,TRUE
2019-10,011,Total Unión Europea,28106,Parla,1794,106,1794,TRUE
2020-06,011,Total Unión Europea,28130,San Fernando de Henares,1268,130,1268,TRUE
2021-12,011,Total Unión Europea,28152,Torrelodones,670,152,670,TRUE
2022-09,228,Marruecos,28127,"Rozas de Madrid, Las",66,127,66,TRUE
2022-09,236,Sudafrica,28079,Madrid,330,079,330,TRUE
2020-11,011,Total Unión Europea,28087,"Molinos, Los",37,087,37,TRUE
2022-01,126,Alemania,28079,Madrid,16393,079,16393,TRUE
2019-09,030,Total América,28154,Torres de la Alameda,48,154,48,TRUE
2019-10,011,Total Unión Europea,28125,Robledo de Chavela,101,125,101,TRUE
2022-08,126,Alemania,28022,Boadilla del Monte,155,022,155,TRUE
2022-05,121,Países Bajos,28180,Villarejo de Salvanés,65,180,65,TRUE
2021-02,131,Suecia,28006,Alcobendas,80,006,80,TRUE
2021-03,011,Total Unión Europea,28158,Valdemanco,32,158,32,TRUE
2020-11,110,Francia,28044,Colmenarejo,79,044,79,TRUE
2020-01,125,Reino Unido,28010,Alpedrete,39,010,39,TRUE
2020-02,010,Total Europa,28162,Valdeolmos-Alalpardo,68,162,68,TRUE
2019-10,132,Suiza,28065,Getafe,95,065,95,TRUE
2019-07,000,Total,28014,Arganda del Rey,1878,014,1878,TRUE
2021-08,000,Total,28901,Lozoyuela-Navas-Sieteiglesias,204,901,204,TRUE
2022-08,000,Total,28146,Tielmes,71,146,71,TRUE
2021-12,122,Polonia,28074,Leganés,100,074,100,TRUE
2020-05,126,Alemania,28148,Torrejón de Ardoz,124,148,124,TRUE
2021-10,000,Total,28136,Santorcaz,63,136,63,TRUE
2019-11,033,Total Sudamérica,28115,Pozuelo de Alarcón,151,115,151,TRUE
2019-08,110,Francia,28052,Chinchón,82,052,82,TRUE
2020-10,110,Francia,28132,San Martín de la Vega,168,132,168,TRUE
2022-03,031,Total América del Norte,28150,Torrejón de Velasco,45,150,45,TRUE
2022-05,030,Total América,28123,Rivas-Vaciamadrid,143,123,143,TRUE
2019-11,000,Total,28113,Pinto,3561,113,3561,TRUE
2022-05,107,Dinamarca,28013,Aranjuez,57,013,57,TRUE
2020-07,110,Francia,28032,Camarma de Esteruelas,36,032,36,TRUE
2021-01,010,Total Europa,28148,Torrejón de Ardoz,1659,148,1659,TRUE
2019-12,128,Rumania,28006,Alcobendas,38,006,38,TRUE
2020-03,011,Total Unión Europea,28133,San Martín de Valdeiglesias,116,133,116,TRUE
2022-09,107,Dinamarca,28005,Alcalá de Henares,122,005,122,TRUE
2020-01,010,Total Europa,28018,Becerril de la Sierra,90,018,90,TRUE
2021-03,011,Total Unión Europea,28110,Perales de Tajuña,110,110,110,TRUE
2022-01,031,Total América del Norte,28045,Colmenar Viejo,73,045,73,TRUE
2022-10,011,Total Unión Europea,28121,Redueña,42,121,42,TRUE
2019-07,011,Total Unión Europea,28117,Prádena del Rincón,122,117,122,TRUE
2020-01,030,Total América,28032,Camarma de Esteruelas,30,032,30,TRUE
2021-08,248,Túnez,28079,Madrid,122,079,122,TRUE
2021-01,121,Países Bajos,28149,Torrejón de la Calzada,42,149,42,TRUE
2022-10,033,Total Sudamérica,28014,Arganda del Rey,121,014,121,TRUE
2020-12,010,Total Europa,28129,San Agustín del Guadalix,283,129,283,TRUE
2021-05,000,Total,28131,San Lorenzo de El Escorial,450,131,450,TRUE
2019-09,031,Total América del Norte,28085,Miraflores de la Sierra,33,085,33,TRUE
2020-08,121,Países Bajos,28161,Valdemoro,254,161,254,TRUE
2020-10,107,Dinamarca,28022,Boadilla del Monte,92,022,92,TRUE
2019-10,033,Total Sudamérica,28080,Majadahonda,187,080,187,TRUE
2022-07,011,Total Unión Europea,28049,Coslada,1474,049,1474,TRUE
2021-08,126,Alemania,28061,Galapagar,82,061,82,TRUE
2020-03,407,China,28007,Alcorcón,62,007,62,TRUE
2021-02,107,Dinamarca,28074,Leganés,69,074,69,TRUE
2021-04,132,Suiza,28115,Pozuelo de Alarcón,58,115,58,TRUE
2022-07,121,Países Bajos,28159,Valdemaqueda,36,159,36,TRUE
2021-06,414,Israel,28006,Alcobendas,42,006,42,TRUE
2021-08,011,Total Unión Europea,28162,Valdeolmos-Alalpardo,79,162,79,TRUE
2022-09,403,Bahrein,28079,Madrid,49,079,49,TRUE
2022-02,010,Total Europa,28049,Coslada,1505,049,1505,TRUE
2022-09,011,Total Unión Europea,28107,Patones,67,107,67,TRUE
2021-11,117,Luxemburgo,28074,Leganés,79,074,79,TRUE
2022-07,033,Total Sudamérica,28176,Villanueva de la Cañada,30,176,30,TRUE
2022-09,020,Total África,28040,Ciempozuelos,81,040,81,TRUE
2020-07,010,Total Europa,28029,Cabanillas de la Sierra,37,029,37,TRUE
2022-01,115,Italia,28127,"Rozas de Madrid, Las",105,127,105,TRUE
2019-07,110,Francia,28132,San Martín de la Vega,124,132,124,TRUE
2021-05,121,Países Bajos,28120,Rascafría,95,120,95,TRUE
2019-12,113,Irlanda,28005,Alcalá de Henares,154,005,154,TRUE
2021-06,000,Total,28112,Pinilla del Valle,34,112,34,TRUE
2021-08,011,Total Unión Europea,28037,Cenicientos,98,037,98,TRUE
2019-09,126,Alemania,28002,Ajalvir,34,002,34,TRUE
2021-02,110,Francia,28005,Alcalá de Henares,1099,005,1099,TRUE
2020-09,110,Francia,28002,Ajalvir,77,002,77,TRUE
2022-10,125,Reino Unido,28104,Paracuellos de Jarama,84,104,84,TRUE
2022-09,040,Total Asia,28022,Boadilla del Monte,71,022,71,TRUE
2022-03,030,Total América,28047,Collado Villalba,137,047,137,TRUE
2022-01,107,Dinamarca,28058,Fuenlabrada,105,058,105,TRUE
2022-07,040,Total Asia,28130,San Fernando de Henares,40,130,40,TRUE
2020-05,030,Total América,28115,Pozuelo de Alarcón,231,115,231,TRUE
2019-10,132,Suiza,28127,"Rozas de Madrid, Las",49,127,49,TRUE
2021-11,123,Portugal,28007,Alcorcón,133,007,133,TRUE
2022-02,011,Total Unión Europea,28049,Coslada,1391,049,1391,TRUE
2021-06,126,Alemania,28040,Ciempozuelos,40,040,40,TRUE
2020-02,010,Total Europa,28119,Quijorna,68,119,68,TRUE
2021-04,000,Total,28033,Campo Real,112,033,112,TRUE
2021-06,131,Suecia,28104,Paracuellos de Jarama,30,104,30,TRUE
2022-07,011,Total Unión Europea,28075,Loeches,385,075,385,TRUE
2022-08,000,Total,28108,Pedrezuela,89,108,89,TRUE
2021-10,131,Suecia,28148,Torrejón de Ardoz,109,148,109,TRUE
2022-06,010,Total Europa,28183,Zarzalejo,44,183,44,TRUE
2021-12,011,Total Unión Europea,28901,Lozoyuela-Navas-Sieteiglesias,75,901,75,TRUE
2020-03,126,Alemania,28049,Coslada,309,049,309,TRUE
2019-09,110,Francia,28013,Aranjuez,296,013,296,TRUE
2022-04,031,Total América del Norte,28106,Parla,47,106,47,TRUE
2020-02,131,Suecia,28106,Parla,82,106,82,TRUE
2020-11,010,Total Europa,28141,Sevilla la Nueva,171,141,171,TRUE
2022-03,020,Total África,28013,Aranjuez,58,013,58,TRUE
2020-11,117,Luxemburgo,28113,Pinto,66,113,66,TRUE
2019-09,011,Total Unión Europea,28129,San Agustín del Guadalix,321,129,321,TRUE
2021-02,131,Suecia,28092,Móstoles,100,092,100,TRUE
2021-06,000,Total,28050,Cubas de la Sagra,95,050,95,TRUE
2021-01,010,Total Europa,28161,Valdemoro,1727,161,1727,TRUE
2021-12,040,Total Asia,28115,Pozuelo de Alarcón,105,115,105,TRUE
2020-01,010,Total Europa,28034,Canencia,47,034,47,TRUE
2022-02,040,Total Asia,28005,Alcalá de Henares,97,005,97,TRUE
2020-03,220,Guinea ecuatorial,28079,Madrid,209,079,209,TRUE
2021-02,110,Francia,28075,Loeches,110,075,110,TRUE
2021-11,031,Total América del Norte,28047,Collado Villalba,36,047,36,TRUE
2019-07,011,Total Unión Europea,28123,Rivas-Vaciamadrid,1642,123,1642,TRUE
2021-08,010,Total Europa,28036,Casarrubuelos,36,036,36,TRUE
2019-10,030,Total América,28129,San Agustín del Guadalix,43,129,43,TRUE
2021-12,033,Total Sudamérica,28006,Alcobendas,407,006,407,TRUE
2021-12,350,Uruguay,28079,Madrid,1978,079,1978,TRUE
2019-11,110,Francia,28072,Hoyo de Manzanares,43,072,43,TRUE
2020-12,000,Total,28902,Puentes Viejas,44,902,44,TRUE
2022-08,011,Total Unión Europea,28091,Morata de Tajuña,34,091,34,TRUE
2022-05,102,Austria,28152,Torrelodones,54,152,54,TRUE
2022-02,421,Malasia,28079,Madrid,61,079,61,TRUE
2022-08,000,Total,28087,"Molinos, Los",106,087,106,TRUE
2022-07,010,Total Europa,28096,Navalcarnero,1106,096,1106,TRUE
2022-09,220,Guinea ecuatorial,28007,Alcorcón,39,007,39,TRUE
2020-01,407,China,28074,Leganés,351,074,351,TRUE
2022-04,121,Países Bajos,28013,Aranjuez,238,013,238,TRUE
2020-12,010,Total Europa,28901,Lozoyuela-Navas-Sieteiglesias,146,901,146,TRUE
2020-03,000,Total,28179,Villar del Olmo,52,179,52,TRUE
2022-09,040,Total Asia,28115,Pozuelo de Alarcón,151,115,151,TRUE
2022-10,342,Brasil,28079,Madrid,9000,079,9000,TRUE
2022-05,033,Total Sudamérica,28005,Alcalá de Henares,340,005,340,TRUE
2019-12,125,Reino Unido,28176,Villanueva de la Cañada,57,176,57,TRUE
2022-06,126,Alemania,28123,Rivas-Vaciamadrid,178,123,178,TRUE
2020-03,031,Total América del Norte,28123,Rivas-Vaciamadrid,71,123,71,TRUE
2019-12,121,Países Bajos,28120,Rascafría,82,120,82,TRUE
2020-10,010,Total Europa,28092,Móstoles,2949,092,2949,TRUE
2022-07,302,EE.UU.,28903,Tres Cantos,136,903,136,TRUE
2021-01,010,Total Europa,28089,Moraleja de Enmedio,111,089,111,TRUE
2020-08,402,Arabia saudita,28079,Madrid,155,079,155,TRUE
2022-10,011,Total Unión Europea,28040,Ciempozuelos,522,040,522,TRUE
2020-10,010,Total Europa,28108,Pedrezuela,61,108,61,TRUE
2022-03,141,Estonia,28079,Madrid,317,079,317,TRUE
2019-08,121,Países Bajos,28006,Alcobendas,1089,006,1089,TRUE
2022-06,343,Colombia,28005,Alcalá de Henares,197,005,197,TRUE
2020-08,000,Total,28144,Soto del Real,279,144,279,TRUE
2020-04,126,Alemania,28123,Rivas-Vaciamadrid,116,123,116,TRUE
2022-08,103,Bélgica,28104,Paracuellos de Jarama,36,104,36,TRUE
2022-03,142,Lituania,28079,Madrid,613,079,613,TRUE
2022-04,343,Colombia,28115,Pozuelo de Alarcón,82,115,82,TRUE
2022-09,103,Bélgica,28045,Colmenar Viejo,34,045,34,TRUE
2019-07,033,Total Sudamérica,28106,Parla,130,106,130,TRUE
2019-11,123,Portugal,28022,Boadilla del Monte,104,022,104,TRUE
2019-10,113,Irlanda,28115,Pozuelo de Alarcón,36,115,36,TRUE
2019-09,010,Total Europa,28005,Alcalá de Henares,6553,005,6553,TRUE
2020-10,010,Total Europa,28135,Santa María de la Alameda,52,135,52,TRUE
2019-10,011,Total Unión Europea,28140,Serranillos del Valle,66,140,66,TRUE
2021-07,011,Total Unión Europea,28017,Batres,64,017,64,TRUE
2021-10,110,Francia,28013,Aranjuez,425,013,425,TRUE
2022-03,125,Reino Unido,28113,Pinto,49,113,49,TRUE
2021-08,110,Francia,28137,"Santos de la Humosa, Los",53,137,53,TRUE
2022-09,302,EE.UU.,28005,Alcalá de Henares,623,005,623,TRUE
2021-05,234,Nigeria,28092,Móstoles,77,092,77,TRUE
2020-10,011,Total Unión Europea,28044,Colmenarejo,178,044,178,TRUE
2019-09,103,Bélgica,28104,Paracuellos de Jarama,42,104,42,TRUE
2021-07,010,Total Europa,28152,Torrelodones,804,152,804,TRUE
2020-07,010,Total Europa,28040,Ciempozuelos,1146,040,1146,TRUE
2020-03,122,Polonia,28049,Coslada,47,049,47,TRUE
2021-12,128,Rumania,28065,Getafe,103,065,103,TRUE
2022-02,011,Total Unión Europea,28080,Majadahonda,1862,080,1862,TRUE
2021-12,131,Suecia,28058,Fuenlabrada,171,058,171,TRUE
2020-06,121,Países Bajos,28115,Pozuelo de Alarcón,772,115,772,TRUE
2021-11,011,Total Unión Europea,28130,San Fernando de Henares,2352,130,2352,TRUE
2019-10,000,Total,28040,Ciempozuelos,1754,040,1754,TRUE
2022-05,121,Países Bajos,28161,Valdemoro,366,161,366,TRUE
2021-12,128,Rumania,28013,Aranjuez,55,013,55,TRUE
2021-10,123,Portugal,28030,"Cabrera, La",36,030,36,TRUE
2022-10,121,Países Bajos,28110,Perales de Tajuña,62,110,62,TRUE
2022-02,410,India,28079,Madrid,398,079,398,TRUE
2022-09,011,Total Unión Europea,28171,Villa del Prado,192,171,192,TRUE
2020-09,110,Francia,28074,Leganés,1010,074,1010,TRUE
2022-06,103,Bélgica,28181,Villaviciosa de Odón,33,181,33,TRUE
2020-04,030,Total América,28014,Arganda del Rey,46,014,46,TRUE
2019-11,010,Total Europa,28162,Valdeolmos-Alalpardo,69,162,69,TRUE
2021-12,000,Total,28050,Cubas de la Sagra,250,050,250,TRUE
2019-07,343,Colombia,28074,Leganés,120,074,120,TRUE
2020-04,125,Reino Unido,28074,Leganés,52,074,52,TRUE
2021-02,011,Total Unión Europea,28010,Alpedrete,89,010,89,TRUE
2022-04,000,Total,28084,Mejorada del Campo,517,084,517,TRUE
2022-09,343,Colombia,28007,Alcorcón,160,007,160,TRUE
2022-02,040,Total Asia,28148,Torrejón de Ardoz,31,148,31,TRUE
2019-09,000,Total,28100,Nuevo Baztán,111,100,111,TRUE
2022-09,110,Francia,28086,"Molar, El",127,086,127,TRUE
2020-04,011,Total Unión Europea,28047,Collado Villalba,364,047,364,TRUE
2020-05,011,Total Unión Europea,28009,Algete,310,009,310,TRUE
2022-07,102,Austria,28054,"Escorial, El",33,054,33,TRUE
2022-03,128,Rumania,28084,Mejorada del Campo,44,084,44,TRUE
2021-08,302,EE.UU.,28047,Collado Villalba,53,047,53,TRUE
2022-05,126,Alemania,28080,Majadahonda,187,080,187,TRUE
2022-10,122,Polonia,28022,Boadilla del Monte,36,022,36,TRUE
2019-08,010,Total Europa,28089,Moraleja de Enmedio,152,089,152,TRUE
2021-07,123,Portugal,28130,San Fernando de Henares,140,130,140,TRUE
2019-12,128,Rumania,28130,San Fernando de Henares,120,130,120,TRUE
2019-12,000,Total,28109,Pelayos de la Presa,57,109,57,TRUE
2021-03,031,Total América del Norte,28079,Madrid,5656,079,5656,TRUE
2022-08,030,Total América,28903,Tres Cantos,248,903,248,TRUE
2020-07,011,Total Unión Europea,28079,Madrid,73859,079,73859,TRUE
2019-11,011,Total Unión Europea,28060,Fuentidueña de Tajo,73,060,73,TRUE
2022-06,030,Total América,28130,San Fernando de Henares,499,130,499,TRUE
2019-11,011,Total Unión Europea,28159,Valdemaqueda,65,159,65,TRUE
2022-05,000,Total,28131,San Lorenzo de El Escorial,942,131,942,TRUE
2022-06,000,Total,28023,"Boalo, El",247,023,247,TRUE
2022-10,000,Total,28107,Patones,75,107,75,TRUE
2020-05,407,China,28005,Alcalá de Henares,134,005,134,TRUE
2021-09,142,Lituania,28005,Alcalá de Henares,96,005,96,TRUE
2020-12,125,Reino Unido,28014,Arganda del Rey,60,014,60,TRUE
2021-08,121,Países Bajos,28044,Colmenarejo,101,044,101,TRUE
2020-01,122,Polonia,28058,Fuenlabrada,140,058,140,TRUE
2021-03,121,Países Bajos,28092,Móstoles,558,092,558,TRUE
2021-11,000,Total,28005,Alcalá de Henares,7495,005,7495,TRUE
2021-09,132,Suiza,28005,Alcalá de Henares,51,005,51,TRUE
2021-05,000,Total,28023,"Boalo, El",156,023,156,TRUE
2021-12,011,Total Unión Europea,28010,Alpedrete,130,010,130,TRUE
2020-03,121,Países Bajos,28068,Guadarrama,100,068,100,TRUE
2019-09,121,Países Bajos,28132,San Martín de la Vega,73,132,73,TRUE
2020-08,341,Bolivia,28079,Madrid,65,079,65,TRUE
2022-10,228,Marruecos,28079,Madrid,4715,079,4715,TRUE
2019-12,033,Total Sudamérica,28152,Torrelodones,33,152,33,TRUE
2022-04,343,Colombia,28161,Valdemoro,80,161,80,TRUE
2022-04,030,Total América,28068,Guadarrama,43,068,43,TRUE
2020-10,122,Polonia,28161,Valdemoro,81,161,81,TRUE
2019-11,011,Total Unión Europea,28068,Guadarrama,598,068,598,TRUE
2020-11,011,Total Unión Europea,28162,Valdeolmos-Alalpardo,55,162,55,TRUE
2022-02,010,Total Europa,28179,Villar del Olmo,94,179,94,TRUE
2022-05,000,Total,28080,Majadahonda,3695,080,3695,TRUE
2022-03,000,Total,28053,Daganzo de Arriba,310,053,310,TRUE
2021-03,302,EE.UU.,28007,Alcorcón,36,007,36,TRUE
2021-09,110,Francia,28129,San Agustín del Guadalix,99,129,99,TRUE
2020-04,125,Reino Unido,28106,Parla,47,106,47,TRUE
2020-01,142,Lituania,28005,Alcalá de Henares,56,005,56,TRUE
2020-02,115,Italia,28009,Algete,33,009,33,TRUE
2021-05,131,Suecia,28127,"Rozas de Madrid, Las",71,127,71,TRUE
2022-09,010,Total Europa,28158,Valdemanco,72,158,72,TRUE
2019-08,343,Colombia,28022,Boadilla del Monte,38,022,38,TRUE
2021-11,011,Total Unión Europea,28060,Fuentidueña de Tajo,160,060,160,TRUE
2022-07,010,Total Europa,28130,San Fernando de Henares,2592,130,2592,TRUE
2021-08,239,Senegal,28079,Madrid,165,079,165,TRUE
2019-10,407,China,28161,Valdemoro,30,161,30,TRUE
2022-02,131,Suecia,28049,Coslada,164,049,164,TRUE
2020-11,010,Total Europa,28044,Colmenarejo,189,044,189,TRUE
2021-07,011,Total Unión Europea,28038,Cercedilla,131,038,131,TRUE
2020-04,324,Panama,28079,Madrid,49,079,49,TRUE
2021-12,010,Total Europa,28010,Alpedrete,144,010,144,TRUE
2019-09,154,Rusia,28079,Madrid,5098,079,5098,TRUE
2021-09,418,Kuwait,28079,Madrid,122,079,122,TRUE
2021-06,000,Total,28037,Cenicientos,69,037,69,TRUE
2020-08,010,Total Europa,28115,Pozuelo de Alarcón,2464,115,2464,TRUE
2020-10,121,Países Bajos,28133,San Martín de Valdeiglesias,59,133,59,TRUE
2022-10,131,Suecia,28074,Leganés,123,074,123,TRUE
2022-02,343,Colombia,28130,San Fernando de Henares,76,130,76,TRUE
2019-12,010,Total Europa,28068,Guadarrama,569,068,569,TRUE
2021-04,102,Austria,28104,Paracuellos de Jarama,47,104,47,TRUE
2022-05,000,Total,28038,Cercedilla,163,038,163,TRUE
2022-07,245,Tanzania,28079,Madrid,31,079,31,TRUE
2019-11,121,Países Bajos,28161,Valdemoro,303,161,303,TRUE
2021-05,110,Francia,28164,Valdetorres de Jarama,38,164,38,TRUE
2020-09,228,Marruecos,28007,Alcorcón,41,007,41,TRUE
2019-09,115,Italia,28132,San Martín de la Vega,30,132,30,TRUE
2021-11,010,Total Europa,28171,Villa del Prado,132,171,132,TRUE
2020-11,000,Total,28130,San Fernando de Henares,1371,130,1371,TRUE
2019-10,131,Suecia,28045,Colmenar Viejo,33,045,33,TRUE
2022-04,110,Francia,28106,Parla,496,106,496,TRUE
2021-03,010,Total Europa,28176,Villanueva de la Cañada,1683,176,1683,TRUE
2022-06,011,Total Unión Europea,28161,Valdemoro,3261,161,3261,TRUE
2021-05,010,Total Europa,28032,Camarma de Esteruelas,106,032,106,TRUE
2021-05,347,Paraguay,28079,Madrid,151,079,151,TRUE
2021-07,000,Total,28033,Campo Real,145,033,145,TRUE
2022-01,031,Total América del Norte,28058,Fuenlabrada,143,058,143,TRUE
2021-10,033,Total Sudamérica,28061,Galapagar,43,061,43,TRUE
2021-02,421,Malasia,28079,Madrid,30,079,30,TRUE
2022-03,000,Total,28123,Rivas-Vaciamadrid,2014,123,2014,TRUE
2021-05,110,Francia,28151,Torrelaguna,42,151,42,TRUE
2022-04,121,Países Bajos,28028,Bustarviejo,32,028,32,TRUE
2020-10,131,Suecia,28049,Coslada,179,049,179,TRUE
2022-10,220,Guinea ecuatorial,28092,Móstoles,58,092,58,TRUE
2019-09,145,Bosnia-herzegovina,28079,Madrid,59,079,59,TRUE
2022-07,343,Colombia,28006,Alcobendas,192,006,192,TRUE
2019-07,000,Total,28180,Villarejo de Salvanés,158,180,158,TRUE
2022-10,000,Total,28027,Buitrago del Lozoya,182,027,182,TRUE
2020-10,010,Total Europa,28129,San Agustín del Guadalix,294,129,294,TRUE
2019-09,121,Países Bajos,28079,Madrid,23182,079,23182,TRUE
2022-08,011,Total Unión Europea,28073,Humanes de Madrid,255,073,255,TRUE
2021-10,131,Suecia,28061,Galapagar,42,061,42,TRUE
2022-06,126,Alemania,28053,Daganzo de Arriba,32,053,32,TRUE
2020-12,011,Total Unión Europea,28110,Perales de Tajuña,136,110,136,TRUE
2019-11,407,China,28065,Getafe,656,065,656,TRUE
2021-10,123,Portugal,28181,Villaviciosa de Odón,56,181,56,TRUE
2020-09,121,Países Bajos,28148,Torrejón de Ardoz,375,148,375,TRUE
2021-02,343,Colombia,28065,Getafe,33,065,33,TRUE
2020-05,107,Dinamarca,28040,Ciempozuelos,127,040,127,TRUE
2020-07,033,Total Sudamérica,28148,Torrejón de Ardoz,54,148,54,TRUE
2019-07,107,Dinamarca,28127,"Rozas de Madrid, Las",72,127,72,TRUE
2019-12,131,Suecia,28084,Mejorada del Campo,52,084,52,TRUE
2020-03,107,Dinamarca,28148,Torrejón de Ardoz,39,148,39,TRUE
2020-12,110,Francia,28046,Collado Mediano,54,046,54,TRUE
2021-10,343,Colombia,28106,Parla,38,106,38,TRUE
2020-01,103,Bélgica,28134,San Sebastián de los Reyes,72,134,72,TRUE
2022-02,010,Total Europa,28040,Ciempozuelos,562,040,562,TRUE
2019-09,011,Total Unión Europea,28059,Fuente el Saz de Jarama,90,059,90,TRUE
2019-12,126,Alemania,28014,Arganda del Rey,181,014,181,TRUE
2021-11,010,Total Europa,28164,Valdetorres de Jarama,85,164,85,TRUE
2022-06,125,Reino Unido,28049,Coslada,124,049,124,TRUE
2019-11,123,Portugal,28045,Colmenar Viejo,43,045,43,TRUE
2020-07,326,Republica dominicana,28079,Madrid,65,079,65,TRUE
2020-06,011,Total Unión Europea,28023,"Boalo, El",138,023,138,TRUE
2021-02,011,Total Unión Europea,28060,Fuentidueña de Tajo,31,060,31,TRUE
2021-10,117,Luxemburgo,28113,Pinto,36,113,36,TRUE
2020-07,407,China,28074,Leganés,61,074,61,TRUE
2019-07,135,Ucrania,28074,Leganés,59,074,59,TRUE
2022-09,344,Chile,28079,Madrid,3881,079,3881,TRUE
2019-12,011,Total Unión Europea,28104,Paracuellos de Jarama,1122,104,1122,TRUE
2022-07,121,Países Bajos,28061,Galapagar,237,061,237,TRUE
