mes,pais_orig_cod,pais_orig,mun_dest_cod,mun_dest,turistas,CMUN
2021-05,121,Países Bajos,28180,Villarejo de Salvanés,52,180
2021-05,000,Total,28181,Villaviciosa de Odón,1264,181
2021-05,010,Total Europa,28181,Villaviciosa de Odón,1185,181
2021-05,011,Total Unión Europea,28181,Villaviciosa de Odón,1102,181
2021-05,030,Total América,28181,Villaviciosa de Odón,38,181
2021-05,040,Total Asia,28181,Villaviciosa de Odón,32,181
2021-05,102,Austria,28181,Villaviciosa de Odón,58,181
2021-05,107,Dinamarca,28181,Villaviciosa de Odón,50,181
2021-05,110,Francia,28181,Villaviciosa de Odón,541,181
2021-05,115,Italia,28181,Villaviciosa de Odón,73,181
2021-05,117,Luxemburgo,28181,Villaviciosa de Odón,31,181
2021-05,120,Noruega,28181,Villaviciosa de Odón,35,181
2021-05,121,Países Bajos,28181,Villaviciosa de Odón,221,181
2021-05,125,Reino Unido,28181,Villaviciosa de Odón,35,181
2021-05,126,Alemania,28181,Villaviciosa de Odón,55,181
2021-05,000,Total,28183,Zarzalejo,115,183
2021-05,010,Total Europa,28183,Zarzalejo,110,183
2021-05,011,Total Unión Europea,28183,Zarzalejo,37,183
2021-05,125,Reino Unido,28183,Zarzalejo,72,183
2021-05,000,Total,28901,Lozoyuela-Navas-Sieteiglesias,147,901
2021-05,010,Total Europa,28901,Lozoyuela-Navas-Sieteiglesias,137,901
2021-05,011,Total Unión Europea,28901,Lozoyuela-Navas-Sieteiglesias,129,901
2021-05,126,Alemania,28901,Lozoyuela-Navas-Sieteiglesias,57,901
2021-05,000,Total,28902,Puentes Viejas,80,902
2021-05,010,Total Europa,28902,Puentes Viejas,74,902
2021-05,011,Total Unión Europea,28902,Puentes Viejas,70,902
2021-05,000,Total,28903,Tres Cantos,1151,903
2021-05,010,Total Europa,28903,Tres Cantos,1090,903
2021-05,011,Total Unión Europea,28903,Tres Cantos,1044,903
2021-05,030,Total América,28903,Tres Cantos,36,903
2021-05,102,Austria,28903,Tres Cantos,68,903
2021-05,107,Dinamarca,28903,Tres Cantos,44,903
2021-05,110,Francia,28903,Tres Cantos,379,903
2021-05,115,Italia,28903,Tres Cantos,43,903
2021-05,117,Luxemburgo,28903,Tres Cantos,38,903
2021-05,121,Países Bajos,28903,Tres Cantos,265,903
2021-05,123,Portugal,28903,Tres Cantos,31,903
2021-05,125,Reino Unido,28903,Tres Cantos,41,903
2021-05,126,Alemania,28903,Tres Cantos,70,903
2021-05,131,Suecia,28903,Tres Cantos,58,903
2021-06,000,Total,28002,Ajalvir,221,002
2021-06,010,Total Europa,28002,Ajalvir,204,002
2021-06,011,Total Unión Europea,28002,Ajalvir,202,002
2021-06,110,Francia,28002,Ajalvir,50,002
2021-06,121,Países Bajos,28002,Ajalvir,60,002
2021-06,123,Portugal,28002,Ajalvir,33,002
2021-06,000,Total,28004,"Álamo, El",33,004
2021-06,000,Total,28005,Alcalá de Henares,6016,005
2021-06,010,Total Europa,28005,Alcalá de Henares,5505,005
2021-06,011,Total Unión Europea,28005,Alcalá de Henares,5184,005
2021-06,020,Total África,28005,Alcalá de Henares,87,005
2021-06,030,Total América,28005,Alcalá de Henares,320,005
2021-06,031,Total América del Norte,28005,Alcalá de Henares,266,005
2021-06,033,Total Sudamérica,28005,Alcalá de Henares,51,005
2021-06,040,Total Asia,28005,Alcalá de Henares,102,005
2021-06,102,Austria,28005,Alcalá de Henares,317,005
2021-06,103,Bélgica,28005,Alcalá de Henares,163,005
2021-06,104,Bulgaria,28005,Alcalá de Henares,44,005
2021-06,107,Dinamarca,28005,Alcalá de Henares,171,005
2021-06,110,Francia,28005,Alcalá de Henares,1441,005
2021-06,113,Irlanda,28005,Alcalá de Henares,78,005
2021-06,115,Italia,28005,Alcalá de Henares,300,005
2021-06,117,Luxemburgo,28005,Alcalá de Henares,141,005
2021-06,121,Países Bajos,28005,Alcalá de Henares,826,005
2021-06,122,Polonia,28005,Alcalá de Henares,225,005
2021-06,123,Portugal,28005,Alcalá de Henares,158,005
2021-06,125,Reino Unido,28005,Alcalá de Henares,221,005
2021-06,126,Alemania,28005,Alcalá de Henares,544,005
2021-06,128,Rumania,28005,Alcalá de Henares,186,005
2021-06,131,Suecia,28005,Alcalá de Henares,465,005
2021-06,135,Ucrania,28005,Alcalá de Henares,42,005
2021-06,142,Lituania,28005,Alcalá de Henares,45,005
2021-06,234,Nigeria,28005,Alcalá de Henares,36,005
2021-06,302,EE.UU.,28005,Alcalá de Henares,234,005
2021-06,343,Colombia,28005,Alcalá de Henares,30,005
2021-06,407,China,28005,Alcalá de Henares,79,005
2021-06,000,Total,28006,Alcobendas,4515,006
2021-06,010,Total Europa,28006,Alcobendas,3906,006
2021-06,011,Total Unión Europea,28006,Alcobendas,3588,006
2021-06,020,Total África,28006,Alcobendas,39,006
2021-06,030,Total América,28006,Alcobendas,324,006
2021-06,031,Total América del Norte,28006,Alcobendas,243,006
2021-06,033,Total Sudamérica,28006,Alcobendas,79,006
2021-06,040,Total Asia,28006,Alcobendas,245,006
2021-06,102,Austria,28006,Alcobendas,355,006
2021-06,103,Bélgica,28006,Alcobendas,149,006
2021-06,107,Dinamarca,28006,Alcobendas,309,006
2021-06,110,Francia,28006,Alcobendas,988,006
2021-06,115,Italia,28006,Alcobendas,93,006
2021-06,117,Luxemburgo,28006,Alcobendas,64,006
2021-06,121,Países Bajos,28006,Alcobendas,933,006
2021-06,122,Polonia,28006,Alcobendas,60,006
2021-06,123,Portugal,28006,Alcobendas,233,006
2021-06,125,Reino Unido,28006,Alcobendas,215,006
2021-06,126,Alemania,28006,Alcobendas,195,006
2021-06,128,Rumania,28006,Alcobendas,36,006
2021-06,131,Suecia,28006,Alcobendas,117,006
2021-06,132,Suiza,28006,Alcobendas,61,006
2021-06,302,EE.UU.,28006,Alcobendas,171,006
2021-06,303,Mexico,28006,Alcobendas,72,006
2021-06,340,Argentina,28006,Alcobendas,46,006
2021-06,407,China,28006,Alcobendas,95,006
2021-06,414,Israel,28006,Alcobendas,42,006
2021-06,000,Total,28007,Alcorcón,2770,007
2021-06,010,Total Europa,28007,Alcorcón,2562,007
2021-06,011,Total Unión Europea,28007,Alcorcón,2407,007
2021-06,030,Total América,28007,Alcorcón,117,007
2021-06,031,Total América del Norte,28007,Alcorcón,88,007
2021-06,040,Total Asia,28007,Alcorcón,60,007
2021-06,102,Austria,28007,Alcorcón,159,007
2021-06,103,Bélgica,28007,Alcorcón,224,007
2021-06,107,Dinamarca,28007,Alcorcón,107,007
2021-06,110,Francia,28007,Alcorcón,807,007
2021-06,115,Italia,28007,Alcorcón,75,007
2021-06,117,Luxemburgo,28007,Alcorcón,75,007
2021-06,121,Países Bajos,28007,Alcorcón,458,007
2021-06,122,Polonia,28007,Alcorcón,72,007
2021-06,123,Portugal,28007,Alcorcón,81,007
2021-06,125,Reino Unido,28007,Alcorcón,84,007
2021-06,126,Alemania,28007,Alcorcón,159,007
2021-06,128,Rumania,28007,Alcorcón,57,007
2021-06,131,Suecia,28007,Alcorcón,108,007
2021-06,302,EE.UU.,28007,Alcorcón,52,007
2021-06,303,Mexico,28007,Alcorcón,36,007
2021-06,407,China,28007,Alcorcón,53,007
2021-06,000,Total,28008,Aldea del Fresno,68,008
2021-06,010,Total Europa,28008,Aldea del Fresno,61,008
2021-06,011,Total Unión Europea,28008,Aldea del Fresno,58,008
2021-06,000,Total,28009,Algete,619,009
2021-06,010,Total Europa,28009,Algete,570,009
2021-06,011,Total Unión Europea,28009,Algete,519,009
2021-06,030,Total América,28009,Algete,34,009
2021-06,102,Austria,28009,Algete,48,009
2021-06,107,Dinamarca,28009,Algete,34,009
2021-06,110,Francia,28009,Algete,128,009
2021-06,121,Países Bajos,28009,Algete,74,009
2021-06,122,Polonia,28009,Algete,35,009
2021-06,123,Portugal,28009,Algete,46,009
2021-06,125,Reino Unido,28009,Algete,39,009
2021-06,126,Alemania,28009,Algete,60,009
2021-06,131,Suecia,28009,Algete,47,009
2021-06,000,Total,28010,Alpedrete,121,010
2021-06,010,Total Europa,28010,Alpedrete,103,010
2021-06,011,Total Unión Europea,28010,Alpedrete,97,010
2021-06,110,Francia,28010,Alpedrete,42,010
2021-06,000,Total,28012,Anchuelo,67,012
2021-06,010,Total Europa,28012,Anchuelo,61,012
2021-06,011,Total Unión Europea,28012,Anchuelo,58,012
2021-06,000,Total,28013,Aranjuez,1565,013
2021-06,010,Total Europa,28013,Aranjuez,1489,013
2021-06,011,Total Unión Europea,28013,Aranjuez,1435,013
2021-06,030,Total América,28013,Aranjuez,66,013
2021-06,031,Total América del Norte,28013,Aranjuez,39,013
2021-06,102,Austria,28013,Aranjuez,47,013
2021-06,103,Bélgica,28013,Aranjuez,44,013
2021-06,107,Dinamarca,28013,Aranjuez,41,013
2021-06,110,Francia,28013,Aranjuez,361,013
2021-06,115,Italia,28013,Aranjuez,65,013
2021-06,117,Luxemburgo,28013,Aranjuez,48,013
2021-06,121,Países Bajos,28013,Aranjuez,295,013
2021-06,122,Polonia,28013,Aranjuez,48,013
2021-06,123,Portugal,28013,Aranjuez,54,013
2021-06,125,Reino Unido,28013,Aranjuez,43,013
2021-06,126,Alemania,28013,Aranjuez,177,013
2021-06,128,Rumania,28013,Aranjuez,49,013
2021-06,131,Suecia,28013,Aranjuez,149,013
2021-06,000,Total,28014,Arganda del Rey,1820,014
2021-06,010,Total Europa,28014,Arganda del Rey,1706,014
2021-06,011,Total Unión Europea,28014,Arganda del Rey,1632,014
2021-06,030,Total América,28014,Arganda del Rey,92,014
2021-06,031,Total América del Norte,28014,Arganda del Rey,60,014
2021-06,033,Total Sudamérica,28014,Arganda del Rey,31,014
2021-06,102,Austria,28014,Arganda del Rey,63,014
2021-06,107,Dinamarca,28014,Arganda del Rey,43,014
2021-06,110,Francia,28014,Arganda del Rey,483,014
2021-06,115,Italia,28014,Arganda del Rey,64,014
2021-06,117,Luxemburgo,28014,Arganda del Rey,55,014
2021-06,121,Países Bajos,28014,Arganda del Rey,460,014
2021-06,122,Polonia,28014,Arganda del Rey,36,014
2021-06,123,Portugal,28014,Arganda del Rey,57,014
2021-06,125,Reino Unido,28014,Arganda del Rey,61,014
2021-06,126,Alemania,28014,Arganda del Rey,126,014
2021-06,128,Rumania,28014,Arganda del Rey,117,014
2021-06,131,Suecia,28014,Arganda del Rey,90,014
2021-06,000,Total,28015,Arroyomolinos,947,015
2021-06,010,Total Europa,28015,Arroyomolinos,838,015
2021-06,011,Total Unión Europea,28015,Arroyomolinos,815,015
2021-06,030,Total América,28015,Arroyomolinos,62,015
2021-06,031,Total América del Norte,28015,Arroyomolinos,50,015
2021-06,040,Total Asia,28015,Arroyomolinos,41,015
2021-06,102,Austria,28015,Arroyomolinos,47,015
2021-06,103,Bélgica,28015,Arroyomolinos,279,015
2021-06,110,Francia,28015,Arroyomolinos,250,015
2021-06,121,Países Bajos,28015,Arroyomolinos,88,015
2021-06,126,Alemania,28015,Arroyomolinos,56,015
2021-06,131,Suecia,28015,Arroyomolinos,40,015
2021-06,302,EE.UU.,28015,Arroyomolinos,48,015
2021-06,000,Total,28017,Batres,71,017
2021-06,010,Total Europa,28017,Batres,64,017
2021-06,011,Total Unión Europea,28017,Batres,54,017
2021-06,000,Total,28018,Becerril de la Sierra,64,018
2021-06,010,Total Europa,28018,Becerril de la Sierra,55,018
2021-06,011,Total Unión Europea,28018,Becerril de la Sierra,49,018
2021-06,000,Total,28019,Belmonte de Tajo,32,019
2021-06,000,Total,28022,Boadilla del Monte,2301,022
2021-06,010,Total Europa,28022,Boadilla del Monte,2026,022
2021-06,011,Total Unión Europea,28022,Boadilla del Monte,1899,022
2021-06,030,Total América,28022,Boadilla del Monte,161,022
2021-06,031,Total América del Norte,28022,Boadilla del Monte,138,022
2021-06,040,Total Asia,28022,Boadilla del Monte,100,022
2021-06,102,Austria,28022,Boadilla del Monte,290,022
2021-06,103,Bélgica,28022,Boadilla del Monte,33,022
2021-06,107,Dinamarca,28022,Boadilla del Monte,191,022
2021-06,110,Francia,28022,Boadilla del Monte,553,022
2021-06,115,Italia,28022,Boadilla del Monte,51,022
2021-06,117,Luxemburgo,28022,Boadilla del Monte,46,022
2021-06,121,Países Bajos,28022,Boadilla del Monte,488,022
2021-06,123,Portugal,28022,Boadilla del Monte,52,022
2021-06,125,Reino Unido,28022,Boadilla del Monte,98,022
2021-06,126,Alemania,28022,Boadilla del Monte,105,022
2021-06,131,Suecia,28022,Boadilla del Monte,39,022
2021-06,302,EE.UU.,28022,Boadilla del Monte,100,022
2021-06,407,China,28022,Boadilla del Monte,86,022
2021-06,000,Total,28023,"Boalo, El",140,023
2021-06,010,Total Europa,28023,"Boalo, El",127,023
2021-06,011,Total Unión Europea,28023,"Boalo, El",116,023
2021-06,110,Francia,28023,"Boalo, El",48,023
2021-06,000,Total,28026,Brunete,623,026
2021-06,010,Total Europa,28026,Brunete,605,026
2021-06,011,Total Unión Europea,28026,Brunete,593,026
2021-06,102,Austria,28026,Brunete,49,026
2021-06,107,Dinamarca,28026,Brunete,54,026
2021-06,110,Francia,28026,Brunete,211,026
2021-06,121,Países Bajos,28026,Brunete,189,026
2021-06,126,Alemania,28026,Brunete,35,026
2021-06,000,Total,28027,Buitrago del Lozoya,114,027
2021-06,010,Total Europa,28027,Buitrago del Lozoya,111,027
2021-06,011,Total Unión Europea,28027,Buitrago del Lozoya,110,027
2021-06,000,Total,28028,Bustarviejo,187,028
2021-06,010,Total Europa,28028,Bustarviejo,172,028
2021-06,011,Total Unión Europea,28028,Bustarviejo,172,028
2021-06,110,Francia,28028,Bustarviejo,65,028
2021-06,121,Países Bajos,28028,Bustarviejo,62,028
2021-06,000,Total,28029,Cabanillas de la Sierra,48,029
2021-06,010,Total Europa,28029,Cabanillas de la Sierra,47,029
2021-06,011,Total Unión Europea,28029,Cabanillas de la Sierra,37,029
2021-06,000,Total,28030,"Cabrera, La",266,030
2021-06,010,Total Europa,28030,"Cabrera, La",253,030
2021-06,011,Total Unión Europea,28030,"Cabrera, La",230,030
2021-06,110,Francia,28030,"Cabrera, La",37,030
2021-06,126,Alemania,28030,"Cabrera, La",34,030
2021-06,000,Total,28032,Camarma de Esteruelas,129,032
2021-06,010,Total Europa,28032,Camarma de Esteruelas,111,032
2021-06,011,Total Unión Europea,28032,Camarma de Esteruelas,102,032
2021-06,110,Francia,28032,Camarma de Esteruelas,32,032
2021-06,000,Total,28033,Campo Real,136,033
2021-06,010,Total Europa,28033,Campo Real,133,033
2021-06,011,Total Unión Europea,28033,Campo Real,121,033
2021-06,110,Francia,28033,Campo Real,34,033
2021-06,000,Total,28034,Canencia,42,034
2021-06,010,Total Europa,28034,Canencia,42,034
2021-06,011,Total Unión Europea,28034,Canencia,42,034
2021-06,000,Total,28035,Carabaña,102,035
2021-06,010,Total Europa,28035,Carabaña,100,035
2021-06,011,Total Unión Europea,28035,Carabaña,98,035
2021-06,121,Países Bajos,28035,Carabaña,41,035
2021-06,000,Total,28036,Casarrubuelos,33,036
2021-06,000,Total,28037,Cenicientos,69,037
2021-06,010,Total Europa,28037,Cenicientos,65,037
2021-06,011,Total Unión Europea,28037,Cenicientos,65,037
2021-06,000,Total,28038,Cercedilla,137,038
2021-06,010,Total Europa,28038,Cercedilla,114,038
2021-06,011,Total Unión Europea,28038,Cercedilla,104,038
2021-06,110,Francia,28038,Cercedilla,35,038
2021-06,121,Países Bajos,28038,Cercedilla,38,038
2021-06,000,Total,28040,Ciempozuelos,538,040
2021-06,010,Total Europa,28040,Ciempozuelos,520,040
2021-06,011,Total Unión Europea,28040,Ciempozuelos,491,040
2021-06,107,Dinamarca,28040,Ciempozuelos,57,040
2021-06,110,Francia,28040,Ciempozuelos,105,040
2021-06,115,Italia,28040,Ciempozuelos,36,040
2021-06,121,Países Bajos,28040,Ciempozuelos,54,040
2021-06,122,Polonia,28040,Ciempozuelos,33,040
2021-06,126,Alemania,28040,Ciempozuelos,40,040
2021-06,131,Suecia,28040,Ciempozuelos,66,040
2021-06,000,Total,28041,Cobeña,65,041
2021-06,010,Total Europa,28041,Cobeña,57,041
2021-06,011,Total Unión Europea,28041,Cobeña,54,041
2021-06,110,Francia,28041,Cobeña,36,041
2021-06,000,Total,28043,Colmenar de Oreja,140,043
2021-06,010,Total Europa,28043,Colmenar de Oreja,139,043
2021-06,011,Total Unión Europea,28043,Colmenar de Oreja,138,043
2021-06,110,Francia,28043,Colmenar de Oreja,44,043
2021-06,121,Países Bajos,28043,Colmenar de Oreja,65,043
2021-06,000,Total,28044,Colmenarejo,268,044
2021-06,010,Total Europa,28044,Colmenarejo,250,044
2021-06,011,Total Unión Europea,28044,Colmenarejo,242,044
2021-06,110,Francia,28044,Colmenarejo,64,044
2021-06,121,Países Bajos,28044,Colmenarejo,121,044
2021-06,000,Total,28045,Colmenar Viejo,1191,045
2021-06,010,Total Europa,28045,Colmenar Viejo,1112,045
2021-06,011,Total Unión Europea,28045,Colmenar Viejo,1018,045
2021-06,030,Total América,28045,Colmenar Viejo,60,045
2021-06,031,Total América del Norte,28045,Colmenar Viejo,48,045
2021-06,102,Austria,28045,Colmenar Viejo,73,045
2021-06,107,Dinamarca,28045,Colmenar Viejo,66,045
2021-06,110,Francia,28045,Colmenar Viejo,331,045
2021-06,115,Italia,28045,Colmenar Viejo,40,045
2021-06,121,Países Bajos,28045,Colmenar Viejo,240,045
2021-06,123,Portugal,28045,Colmenar Viejo,39,045
2021-06,125,Reino Unido,28045,Colmenar Viejo,75,045
2021-06,126,Alemania,28045,Colmenar Viejo,68,045
2021-06,142,Lituania,28045,Colmenar Viejo,30,045
2021-06,000,Total,28046,Collado Mediano,121,046
2021-06,010,Total Europa,28046,Collado Mediano,107,046
2021-06,011,Total Unión Europea,28046,Collado Mediano,96,046
2021-06,110,Francia,28046,Collado Mediano,38,046
2021-06,000,Total,28047,Collado Villalba,1100,047
2021-06,010,Total Europa,28047,Collado Villalba,1011,047
2021-06,011,Total Unión Europea,28047,Collado Villalba,958,047
2021-06,030,Total América,28047,Collado Villalba,67,047
2021-06,031,Total América del Norte,28047,Collado Villalba,40,047
2021-06,102,Austria,28047,Collado Villalba,57,047
2021-06,103,Bélgica,28047,Collado Villalba,104,047
2021-06,104,Bulgaria,28047,Collado Villalba,35,047
2021-06,110,Francia,28047,Collado Villalba,292,047
2021-06,115,Italia,28047,Collado Villalba,31,047
2021-06,117,Luxemburgo,28047,Collado Villalba,38,047
2021-06,121,Países Bajos,28047,Collado Villalba,251,047
2021-06,123,Portugal,28047,Collado Villalba,35,047
2021-06,125,Reino Unido,28047,Collado Villalba,45,047
2021-06,126,Alemania,28047,Collado Villalba,40,047
2021-06,302,EE.UU.,28047,Collado Villalba,35,047
2021-06,000,Total,28049,Coslada,1718,049
2021-06,010,Total Europa,28049,Coslada,1510,049
2021-06,011,Total Unión Europea,28049,Coslada,1445,049
2021-06,030,Total América,28049,Coslada,160,049
2021-06,031,Total América del Norte,28049,Coslada,132,049
2021-06,040,Total Asia,28049,Coslada,35,049
2021-06,102,Austria,28049,Coslada,48,049
2021-06,103,Bélgica,28049,Coslada,152,049
2021-06,107,Dinamarca,28049,Coslada,43,049
2021-06,110,Francia,28049,Coslada,230,049
2021-06,115,Italia,28049,Coslada,125,049
2021-06,121,Países Bajos,28049,Coslada,228,049
2021-06,122,Polonia,28049,Coslada,34,049
2021-06,123,Portugal,28049,Coslada,62,049
2021-06,125,Reino Unido,28049,Coslada,54,049
2021-06,126,Alemania,28049,Coslada,132,049
2021-06,128,Rumania,28049,Coslada,116,049
2021-06,131,Suecia,28049,Coslada,239,049
2021-06,407,China,28049,Coslada,33,049
2021-06,000,Total,28050,Cubas de la Sagra,95,050
2021-06,010,Total Europa,28050,Cubas de la Sagra,89,050
2021-06,011,Total Unión Europea,28050,Cubas de la Sagra,88,050
2021-06,000,Total,28052,Chinchón,180,052
2021-06,010,Total Europa,28052,Chinchón,176,052
2021-06,011,Total Unión Europea,28052,Chinchón,166,052
2021-06,110,Francia,28052,Chinchón,53,052
2021-06,121,Países Bajos,28052,Chinchón,70,052
2021-06,000,Total,28053,Daganzo de Arriba,421,053
2021-06,010,Total Europa,28053,Daganzo de Arriba,408,053
2021-06,011,Total Unión Europea,28053,Daganzo de Arriba,387,053
2021-06,102,Austria,28053,Daganzo de Arriba,30,053
2021-06,110,Francia,28053,Daganzo de Arriba,101,053
2021-06,121,Países Bajos,28053,Daganzo de Arriba,80,053
2021-06,123,Portugal,28053,Daganzo de Arriba,56,053
2021-06,126,Alemania,28053,Daganzo de Arriba,35,053
2021-06,131,Suecia,28053,Daganzo de Arriba,33,053
2021-06,000,Total,28054,"Escorial, El",471,054
2021-06,010,Total Europa,28054,"Escorial, El",429,054
2021-06,011,Total Unión Europea,28054,"Escorial, El",398,054
2021-06,030,Total América,28054,"Escorial, El",38,054
2021-06,102,Austria,28054,"Escorial, El",33,054
2021-06,110,Francia,28054,"Escorial, El",138,054
2021-06,121,Países Bajos,28054,"Escorial, El",104,054
2021-06,123,Portugal,28054,"Escorial, El",31,054
2021-06,126,Alemania,28054,"Escorial, El",38,054
2021-06,000,Total,28055,Estremera,85,055
2021-06,010,Total Europa,28055,Estremera,77,055
