id,intensidad,ocupacion,carga,vmed,tipo_elem_estacion,distrito,id_punto,cod_cent,nombre,Long,Lat
4363,175,2.0,9,0.0,URB,10.0,3577,98412,(TACTICO)AYLLON N-S,-3.77580036259272,40.3993296237994
1033,0,0.0,0,0.0,URB,9.0,10520,28003,CALLE PINILLA E-O (BOLA DEL MUNDO-CARRETERA HUMERA),-3.77987116898586,40.4563140138964
3932,765,7.0,17,0.0,URB,10.0,5321,86017,AV. AVIACION O-E(MONROY-MIRABEL),-3.78325360873263,40.3770553007168
3684,269,3.0,12,0.0,URB,10.0,10394,80014,"AV. POBLADOS, 5 E-O(PILAR-PSO. EXTREMADURA)",-3.77068560302396,40.3936175457569
3941,288,0.0,10,0.0,URB,10.0,5328,86026,RAFAEL FINAT N-S(JOSOSE CADALSO-BLAS CABRERA),-3.77141302106472,40.3781580300946
1043,0,0.0,0,0.0,URB,9.0,4869,28015,CTRA. HUMERA ANTES Ø36 N-S(GOLONDRINA-V. ROSALES),-3.7799590391489,40.454236290517
4367,296,9.0,31,0.0,URB,10.0,5172,98416,(TACTICO) CTRA. CARABANCHEL ARAVACA E-O(GIRO SEBASTIAN ALVARO),-3.77197425884049,40.3941292380478
4588,314,6.0,19,0.0,M30,10.0,6949,PM31891,PM31891,-3.79222697056935,40.3782220693612
4348,452,4.0,21,0.0,URB,10.0,5176,98035,CTRA. CARABANCHEL ARAVACA O-E(VILLAVICIOSA-SEBASTIAN ALVARO),-3.77302038891824,40.3949993888015
1036,0,0.0,0,0.0,URB,9.0,10519,28007,ARROYO POZUELO O-E (VIA LACTEA - HUMERA),-3.78333011104187,40.452278064923
3930,377,1.0,8,0.0,URB,10.0,5319,86015,AV. AVIACION E-O(NAVALMORAL DE LA MATA-MIRABEL),-3.7802372471314,40.3754687647914
1048,420,2.0,0,83.0,URB,9.0,4883,28034,GOLONDRINA Ø22 S-N (ESCULTOR PERESEJO-BRÚJULA),-3.78538820476408,40.4548309987026
3957,665,2.0,8,0.0,URB,10.0,5316,86400,(TACTICO)ALDEA NUEVA VERA N-S(TALAYUELA-AV. AVIACION),-3.77681398762129,40.3751287746149
3683,44,0.0,6,0.0,URB,10.0,10395,80013,"PSO. EXTREMADURA, 437 S-N (ENTRADA MADRID)",-3.77193506201058,40.3935293946434
3927,210,1.0,15,0.0,URB,10.0,5315,86012,RAFAEL FINAT N-S(SOLEDAD CAZORLA-AV. AVIACION),-3.77309572409034,40.3748838707796
4349,560,5.0,30,0.0,URB,10.0,9992,98039,SEBASTIAN ALVARO S-N(CINE-AV. POBLADOS),-3.77260032005747,40.3937591624474
3931,235,0.0,9,0.0,URB,10.0,5320,86016,MIRABEL N-S(MONROY-AV. AVIACION),-3.78135734992608,40.3761270107378
4353,952,5.0,36,0.0,URB,10.0,10222,98301,(MICRO) SEBASTIAN ALVARO SALIDA DELANTE GR-8,-3.77238566622397,40.3940424329844
3928,20,2.0,10,0.0,URB,10.0,10793,86013,DANZA N-S(SINFONIA-AV. AVIACION),-3.77336600750935,40.3738898559824
4589,520,4.0,12,0.0,M30,10.0,6950,PM31892,PM31892,-3.79230446254782,40.3782828911211
3842,1008,7.0,38,0.0,URB,10.0,5274,84301,(MICRO)PINAR DE SAN JOSE S-N (INTERNO),-3.77728691428174,40.3640578608711
3926,140,0.0,7,0.0,URB,10.0,5314,86011,AV. AVIACION E-O(RAFEL FINAT-VALLE INCLAN),-3.77394896612803,40.3744592911661
3943,469,3.0,27,0.0,URB,10.0,3750,86028,BLAS CABRERA O-E(VALLE INCLAN-RAFAEL FINAT),-3.77271616633402,40.3779299134399
3924,374,2.0,14,0.0,URB,10.0,5312,86009,AV. AVIACION E-O(FLAUTAS-RAFAEL FINAT),-3.77154473005465,40.3740784063171
4362,208,1.0,10,0.0,URB,10.0,5168,98411,(TACTICO)GALICIA S-N(FUENTESAUCO-BOADILLA),-3.77277181955498,40.3990642786613
1040,0,0.0,0,0.0,URB,9.0,10515,28011,ARROYO POZUELO O-E (POLEO - BARDEGUERAL),-3.77297464043575,40.4513816364305
4343,448,2.0,17,0.0,URB,10.0,3640,98026,CTRA. BOADILLA O-E(CTRA. M502-AYLLON),-3.77673539039512,40.3993239485816
1050,0,0.0,0,0.0,URB,9.0,4886,28037,CAROLI ANTES GR-4 S-N (TV. CAROLI-AV. OSA MAYOR),-3.78501345794641,40.4590357961646
3816,1569,3.0,37,84.0,URB,10.0,5270,84035,PINAR SAN JOSE S-N,-3.77698493370381,40.3637304097921
1034,660,8.0,0,50.0,URB,9.0,10521,28004,CALLE RIAZA O-E (BAJA DE LA IGLESIA-CARRETERA HUMERA),-3.78083231838084,40.4565488089161
3942,299,2.0,21,0.0,URB,10.0,5329,86027,RAFAEL FINAT S-N(SOLEDAD CAZORLA-BLAS CABRERA),-3.77248069150511,40.3768631587165
1047,60,,0,59.0,URB,9.0,4882,28033,"GOLONDRINA, 12c E-O (ANDRÓMEDA-VELETA)",-3.78316472667964,40.4558560301609
1038,0,0.0,0,0.0,URB,9.0,10518,28009,HUMERA S-N(ROSASA ARAVACA-RIO NELA),-3.78227895048964,40.4521542617958
1045,0,0.0,0,0.0,URB,9.0,4871,28017,VIRGEN ROSALES Ø30 E-O(DIPLOMATICOS-CTRA. HUMERA),-3.77875993594862,40.4536421787361
4345,144,3.0,7,0.0,URB,10.0,5163,98030,SANCHIDRIAN O-E(CINE-CTRA. CARABANCHEL A ARAVACA),-3.77488491865734,40.3961392615266
4364,194,5.0,11,0.0,URB,10.0,5167,98413,(TACTICO)AYLLON S-N,-3.7756262877425,40.3990444474456
1037,0,0.0,0,0.0,URB,9.0,10517,28008,HUMERA N-S(VIRGEN ROSALES-ARROYO POZUELO),-3.78240340967255,40.4531424327007
4642,280,3.0,12,0.0,M30,10.0,6952,PM41891,PM41891,-3.79224552062471,40.3781128107393
1031,120,0.0,0,42.0,URB,9.0,10514,28001,CTRA. HUMERA A ARAVACA S-N (GOLONDRINA-PINILLA),-3.78059831915951,40.4559087474135
1035,0,0.0,0,0.0,URB,9.0,4860,28006,ARAQUIL Ø12 E-O (ARANDILLA-PSO. ERMITA),-3.77988339638826,40.4605073530359
4639,152,1.0,6,0.0,M30,10.0,10208,PM41861,PM41861,-3.77086329535638,40.3943522597015
3933,159,1.0,15,0.0,URB,10.0,5322,86018,SALIDA BASE MILITAR CUATRO VIENTOS S-N,-3.78360662603238,40.377387231127
3937,971,6.0,30,0.0,URB,10.0,5325,86022,AV. AVIACION  E-O(MIRABEL-MONROY),-3.78277240219949,40.3765721034528
1052,0,0.0,0,0.0,URB,9.0,4888,28039,PLEYADES Ø5 N-S (ESTUDIO-TV. PLEYADES),-3.78413978184764,40.4596791296339
4640,28,1.0,5,0.0,M30,10.0,6943,PM41881,PM41881,-3.78341708255073,40.3847656854681
1044,60,,0,51.0,URB,9.0,4870,28016,VIRGEN ROSALES Ø34 O-E (ASTROLABIO-CRTA.HUMERA),-3.78030556540326,40.4535863775466
3681,87,1.0,13,0.0,URB,10.0,10389,80011,AV. POBLADOS O-E(SEBASTIAN ALVARO-PILAR),-3.77033177592359,40.3926865211943
3935,396,5.0,23,0.0,URB,10.0,5323,86020,MONROY N-S(AV. LAS AGUILAS-AV. AVIACION),-3.78341214809041,40.377634664072
3698,171,1.0,5,0.0,URB,10.0,5160,80405,(TACTICO)JOSE CADALSO S-N(VALLE INCLAN-AV. LAS AGUILAS),-3.77197659092516,40.3825179394289
4587,197,4.0,19,0.0,M30,10.0,6941,PM31882,PM31882,-3.78308217778181,40.3852109864606
4342,328,5.0,14,0.0,URB,10.0,5174,98024,CTRA. BOADILLA E-O (GALICIA-SEDANO),-3.77306912898788,40.399212308281
3934,299,3.0,15,0.0,URB,10.0,5317,86019,AV. AVIACION O-E(MEDINA CAMPO-BASE MILITAR CUATRO VIENTOS),-3.78413209029448,40.3785563605037
4586,120,1.0,6,0.0,M30,10.0,6942,PM31881,PM31881,-3.78300909043264,40.3851669064705
3956,461,2.0,15,0.0,URB,10.0,10796,86041,SINFONIA O-E (POEMA SINFONICO-DANZA),-3.77432790037583,40.3733818115416
4366,156,4.0,21,0.0,URB,10.0,5177,98415,(TACTICO)SEBASTIAN ALVARO S-N(CINE-AV. POBLADOS) (CARRIL IZDA.),-3.77230626779256,40.3940347757774
1049,0,0.0,0,0.0,URB,9.0,4885,28036,AV. OSA MAYOR Ø73 O-E (CAROLI-PEREZ DE VICTORIA),-3.78484229034968,40.459172324863
3936,1017,3.0,30,0.0,URB,10.0,5324,86021,AV. AVIACION O-E(VALLE INCLAN-RAFAEL FINAT),-3.77498723629341,40.3745499591836
1032,0,0.0,0,0.0,URB,9.0,10522,28002,CARRETERA HUMERA N-S (AGUSTÍN LARA - RIAZA),-3.77985258193231,40.4569577997777
3958,272,2.0,18,0.0,URB,10.0,5318,86401,(TACTICO)AV. AVIACION O-N(GIRO A NAVALMORAL DE LA MATA),-3.77817288434383,40.3750842546653
4643,184,2.0,10,0.0,M30,10.0,6951,PM41892,PM41892,-3.7921550273949,40.3780515899713
3817,536,5.0,38,61.0,URB,10.0,5271,84036,CTRA AL Bº FORTUNA O-E (SENTIDO AV. PESETA),-3.77820594013731,40.3636146543465
3815,1460,16.0,44,88.0,URB,10.0,5269,84034,CTRA AL Bº FORTUNA E-O (SENTIDO M-40),-3.77663559980368,40.3649861775499
3841,208,1.0,12,0.0,URB,10.0,5273,84300,(MICRO)CTRA.AL Bº FORTUNA E-O (INTERNO),-3.77767238903959,40.3641467498044
4365,444,7.0,44,0.0,URB,10.0,5164,98414,(TACTICO)SANCHIDRIAN S-N(CINE-CTRA. CARABANCHEL ARAVACA),-3.77421735384951,40.3964180230934
1046,60,,0,53.0,URB,9.0,5220,28032,ACAMAR Ø6 N-S (ERIDANO-GOLONDRINA),-3.78610891091709,40.4561964806894
4347,188,5.0,12,0.0,URB,10.0,5175,98034,CTRA. CARABANCHEL ARAVACA E-O(DANIEL SEGOVIA-VILLAVICIOSA),-3.77307780085077,40.3952054093869
4641,176,4.0,21,0.0,M30,10.0,6944,PM41882,PM41882,-3.78331456976364,40.384715351711
4346,812,19.0,44,0.0,URB,10.0,5162,98031,VILLAVICIONSA E-O(SEDANO-CTRA. CARABANCHEL A ARAVACA),-3.77292925385995,40.3964902082677
3925,134,0.0,6,0.0,URB,10.0,5313,86010,DANZA S-N(SINFONIA-AV. AVIACION),-3.77339240855786,40.3736375220817
1042,60,,0,62.0,URB,9.0,4876,28013,CTRA. HUMERA N-S (VIRGEN DE LOS ROSALES - GTA. RIO ZANCARA),-3.77938086430167,40.4533944169411
1041,0,0.0,0,0.0,URB,9.0,10513,28012,AV. OSA MAYOR O-E Ø81(GLORIETA MARIA REINA-AV. GALAXIA),-3.78622956331067,40.4593709534877
1039,60,1.0,0,41.0,URB,9.0,10516,28010,ARROYO POZUELO E-O (ENEBRO - BARDEGUERAL),-3.77063289630504,40.4514761164892
3953,166,0.0,14,0.0,URB,10.0,5159,86038,RAFAEL FINAT O-E(FUERTE NAVIDAD-VIDAUBA),-3.76568848852035,40.3831675695496
3945,104,3.0,23,0.0,URB,10.0,5331,86030,GRAL. MILLAN ASTRAY S-N(GANDO-BLAS CABRERA),-3.76617039707818,40.3770322185311
3675,130,1.0,6,0.0,URB,10.0,5152,80005,PADRE PIQUER N-S(SESEÑA-TEMBLEQUE),-3.76690596461697,40.3908497637442
3686,191,4.0,18,0.0,URB,10.0,10398,80016,CTRA. BOADILLA E-O(SESEÑA-PSO. EXTREMADURA),-3.76350669976128,40.3991448369141
3803,1149,2.0,25,0.0,URB,11.0,5257,84022,PINAR SAN JOSE S-N(PATRIMONIO HUMANIDAD-AV. PESETA),-3.76355807744032,40.3636575519447
3699,86,0.0,2,0.0,URB,10.0,10391,80406,(TACTICO)AV. POBLADOS O-E GIRO A PILAR,-3.76906627485391,40.3917189816332
3676,432,3.0,18,0.0,URB,10.0,3771,80006,AV.DE LOS  POBLADOS ENTRE GUAREÑA Y PADRE PIQUER SENTIDO E-O,-3.76631612572734,40.3895218739092
3806,59,0.0,11,0.0,URB,10.0,5260,84025,AV. PESETA S-N(CLARINETES-FLAUTAS),-3.76554350215714,40.369048949304
3922,210,1.0,6,0.0,URB,10.0,5310,86007,AV.AVIACION O-E(FLAUTAS-PLATILLOS),-3.7690081952131,40.3736167357688
4361,156,2.0,6,0.0,URB,10.0,3403,98410,(TACTICO)SESEÑA GIRO O-N(ILLESCAS-ACCESO NV),-3.76378862829084,40.3979592776022
3680,0,0.0,0,0.0,URB,10.0,5156,80010,AV. LAS AGUILAS ENTRE AVDA.DE LOS POBLADOS Y OCAÑA SENTIDO S-N,-3.76136617445804,40.3858783740344
4350,612,5.0,33,0.0,URB,10.0,10224,98040,CTRA. CARABANCHEL ARAVACA E-O(PILAR-SEBASTIAN ALVARO),-3.77026287724189,40.3928475748057
3840,83,1.0,8,0.0,URB,10.0,5305,84059,CTRA Bº FORTUNA S-N(TROMPAS-JOAQUIN TURINA),-3.7657833825953,40.3719475668484
3923,371,1.0,14,0.0,URB,10.0,5311,86008,JOSE CADALSO N-S(SOLEDAD CAZORLA-AV. AVIACION),-3.76813866779469,40.3741671457564
3847,309,2.0,35,0.0,URB,11.0,9852,84404,(TACTICO)CUEVAS ALTAMIRA N-S(JACOBEO-AV. PESETA),-3.75993572029289,40.3627932276962
4636,220,4.0,16,0.0,M30,10.0,6937,PM41851,PM41851,-3.76414968622511,40.3995003863927
4337,276,3.0,14,0.0,URB,10.0,4907,98017,SESEÑA E-O(ACCESO CTRA. BOADILLA-ILLESCAS),-3.76347702274318,40.3980610167288
3691,1840,5.0,39,0.0,URB,10.0,5180,80300,(MICRO)AV.POBLADOS E-O (GIRO A AV. LAS AGUILAS),-3.76158478491725,40.385784993841
4351,704,8.0,33,0.0,URB,10.0,10223,98041,CTRA. CARABANCHEL ARAVACA E-O GIRO IZQDA (PILAR-SEBASTIAN ALVARO),-3.77032212109823,40.3928122324801
4637,123,1.0,6,0.0,M30,10.0,6795,PM41852,PM41852,-3.76409351501746,40.3993714905254
3919,492,3.0,17,0.0,URB,10.0,5307,86004,GRAL. MILLAN ASTRAY N-S(SOLEDAD CAZORLA-AV. AVIACION),-3.76547329559726,40.3738543280844
3920,202,3.0,21,0.0,URB,10.0,5308,86005,AV. AVIACION O-E(GRAL. MILLAN ASTRAY-JOSE CADALSO),-3.76770809714928,40.3734153168476
3917,166,1.0,9,0.0,URB,10.0,5304,86001,JOAQUIN TURINA E-O (JACOBEO-GRAL. MILLAN ASTRAY),-3.76476811103752,40.3730288827953
3921,354,1.0,8,0.0,URB,10.0,5309,86006,PLATILLOS S-N(TROMPAS-AV. AVIACION),-3.76821476296506,40.3729582639666
4352,259,5.0,30,0.0,URB,10.0,5181,98300,(MICRO)CTRA. BOADILLA E-O (N-V-CARABIAS),-3.76670751612978,40.3989788901198
3807,692,6.0,35,0.0,URB,10.0,5261,84026,CTRA Bº FORTUNA S-N(M-40-AV. PESETA),-3.76630990591494,40.3690295906094
3677,208,2.0,6,0.0,URB,10.0,5153,80007,AV.DE LOS POBLADOS ENTRE LUIS CHAMIZO Y AV. LAS AGUILAS SENTIDO O-E,-3.76317377567292,40.3867777301161
3696,36,0.0,4,0.0,URB,10.0,5150,80400,(TACTICO)ESCALONA O-E(MAQUEDA-ILLESCAS),-3.76448710215732,40.3955388598838
3687,17,7.0,7,0.0,URB,10.0,5169,80017,MAQUEDA N-S(ESCALONA-TEMBLEQUE),-3.76484682232572,40.3940970484376
4358,148,2.0,10,0.0,URB,10.0,4921,98407,(TACTICO) INCORPORACION DESDE PSO. EXTREMADURA (DIRECCION CASA CAMPO),-3.75964968359774,40.4015998224298
3952,766,11.0,32,0.0,URB,10.0,5158,86037,AV. LAS AGUILAS O-E(BLANCO SOLER-RAFAEL FINAT),-3.76637268703426,40.3840113947766
4638,173,2.0,6,0.0,M30,10.0,7012,PM41853,PM41853,-3.76350111646277,40.3992101942573
3694,323,24.0,56,0.0,URB,10.0,10418,80303,(MICRO)AV. POBLADOS O-E GIRO PADRE PIQUER(DELANTE GR-7),-3.76758953582971,40.3902728260897
3918,207,2.0,13,0.0,URB,10.0,5306,86003,AV. AVIACION  E-O(GRAL. MILLAN ASTRAY-JOSE CADALSO),-3.76681266707101,40.3733446404871
4341,1052,7.0,34,0.0,URB,10.0,5165,98023,CTRA. DE BOADILLA O-E (AZOR-CARABIAS),-3.76833605829624,40.3990806893833
3950,272,2.0,20,0.0,URB,10.0,3636,86035,(AFORO)AV. LAS AGUILAS O-E(GUAREÑA-AV. POBLADOS),-3.76367071769149,40.3844209671977
3801,512,1.0,10,90.0,URB,11.0,5254,84020,PINAR SAN JOSE N-S(JACOBEO-AV. PESETA),-3.76187235202633,40.3642969437604
3697,976,3.0,24,0.0,URB,10.0,5173,80401,(TACTICO) SALIDA PARQUE BOMBEROS,-3.76459428305762,40.3877689005708
3685,312,6.0,17,0.0,URB,10.0,10397,80015,"PSO. EXTREMADURA, 393 S-N (ILLESCAS-CTRA. BOADILLA)",-3.76476071598422,40.3990272353578
3689,60,3.0,7,0.0,URB,10.0,5171,80019,MAQUEDA E-O(ILLESCAS-MAQUEDA),-3.76455210432366,40.3939426766883
3672,584,8.0,41,0.0,URB,10.0,10989,80002,(BUS) AV. POBLADOS O-E(LUIS CHAMIZO-AV. LAS AGUILAS),-3.76322731755448,40.3867416238578
3810,80,1.0,15,0.0,URB,11.0,5264,84029,JACOBEO E-O (CUEVAS ALTAMIRA-PINAR SAN JOSE),-3.75990209481094,40.36433778395
3674,421,3.0,22,0.0,URB,10.0,5151,80004,AV.POBLADOS N-S(SEBASTIAN ALVAROMELILOTO),-3.76846424314302,40.3911825946851
3809,46,0.0,1,0.0,URB,11.0,5263,84028,JACOBEO O-E (UDAD. ALCALA HENARES-PINAR SAN JOSE),-3.76090944848321,40.3653258590318
3695,64,1.0,8,0.0,URB,10.0,10392,80304,(MICRO)AV. POBLADOS E-O(DELANTE GR-1),-3.76897808242439,40.3917461813263
4338,916,8.0,31,0.0,URB,10.0,5166,98020,ACCESO DE N-V A CTRA. BOADILLA,-3.76560307849971,40.3990425656561
3671,1541,4.0,29,0.0,URB,10.0,5149,80001,ILLESCAS ENTRE Pº EXTREMADURA Y SESEÑA SENTIDO O-E,-3.76576968743052,40.3969097673128
3688,73,0.0,3,0.0,URB,10.0,5170,80018,MAQUEDA S-N (TEMBLEQUE-ESCALONA),-3.76459346553108,40.3937462927507
3808,54,0.0,6,0.0,URB,10.0,5262,84027,FLAUTAS O-E(TIMBALES-CTRA Bº FORTUNA),-3.76740610131509,40.3702022771054
4585,404,3.0,11,0.0,M30,10.0,6939,PM31852,PM31852,-3.76503934696798,40.3992031785941
3948,268,1.0,13,0.0,URB,10.0,5334,86033,GRAL. MILLAN ASTRAY E-O(FUERTE DE NAVIDAD-RAFAEL FINAT),-3.7677408242424,40.3801367179356
3946,676,3.0,30,0.0,URB,10.0,5332,86031,BLAS CABRERA O-E(JOSE CADALSO-GRAL. MILLAN ASTRAY),-3.7677007368044,40.3775900613508
4360,115,1.0,7,0.0,URB,10.0,4908,98409,(TACTICO)ACCESO NV N-S(NV-SESEÑA),-3.76368224884931,40.3980836220518
3805,270,1.0,12,0.0,URB,10.0,5259,84024,CTRA Bº FORTUNA N-S(TROMPAS-FLAUTAS),-3.76603004679079,40.3712485934086
3811,437,2.0,20,0.0,URB,11.0,5265,84030,PINAR SAN JOSE S-N(PARQUE GARAJONAI-JACOBEO),-3.76108199425922,40.3645078369123
3944,620,2.0,17,0.0,URB,10.0,5330,86029,BLAS CABRERA E-O(CASUARINA-GRAL. MILLAN ASTRAY),-3.76586101183106,40.3781022226164
3951,898,2.0,18,0.0,URB,10.0,5157,86036,GUAREÑA N-S(LUIS CHAMIZO-AV. LAS AGUILAS),-3.76488022166681,40.3850664469098
3690,56,2.0,7,0.0,URB,10.0,5178,80037,AV. POBLADOS S-N(PADRE PIQUER-SEBASTIAN ALVARO),-3.76774757393253,40.3906950297119
3802,1078,2.0,22,0.0,URB,11.0,5256,84021,AV. PESETA E-O(CUEVAS ALTAMIRA-PINAR SAN JOSE),-3.76201969233419,40.3633469828987
3848,903,5.0,34,0.0,URB,11.0,9853,84405,(TACTICO)CUEVAS ALTAMIRA S-N(PATRIMONIO HUMANIDAD-AV. PESETA),-3.75994039278028,40.3622902324834
3822,1061,4.0,32,79.0,URB,11.0,10585,84041,(CARRIL BUS) AV. PESETA E-O(CUEVAS ALTAMIRA-PINAR SAN JOSE),-3.76197147799317,40.3633730527903
4339,93,52.0,56,0.0,URB,10.0,3637,98021,CTRA. BOADILLA E-O (N-V-CARABIAS),-3.7652808843515,40.3988991947634
3678,39,5.0,7,0.0,URB,10.0,5154,80008,AV. LAS AGUILAS ENTRE AV.DE LOS POBLADOS Y GUAREÑA SENTIDO N-S,-3.76306926303889,40.3852107300111
3833,461,2.0,15,0.0,URB,11.0,10652,84052,(CARRIL BUS) AV. PESETA O-E(CUEVAS ALTAMIRA-SALVADOR ALLENDE),-3.75910626077703,40.3623468450808
3700,14,5.0,6,0.0,URB,10.0,10393,80407,(TACTICO)PILAR N-S,-3.76880690692828,40.391883994794
3693,529,1.0,19,0.0,URB,10.0,6834,80302,(MICRO)SALIDA INTERCAMBIADOR AUTOBUSES,-3.76074050557479,40.3850411046779
3692,168,6.0,21,0.0,URB,10.0,9833,80301,(MICRO)POBLADOS O-E (GIRO A AV. LAS AGUILAS),-3.76193087600915,40.3854584804154
3949,783,3.0,17,0.0,URB,10.0,5335,86034,RAFAEL FINAT S-N(JOSSE CADALSO-GRAL. MILLAN ASTRAY),-3.76910615406437,40.3799567465125
3947,704,3.0,19,0.0,URB,10.0,5333,86032,RAFAEL FINAT N-S(BLANCO SOLER-VALLE INCLAN),-3.76781296589799,40.3813481831086
3679,282,2.0,13,0.0,URB,10.0,5155,80009,AV. DE LOS POBLADOS ENTRE CTRO. PENITENCIARIO Y AV. LAS AGUILAS SENTIDO E-O,-3.75986642954377,40.3841475963813
4331,95,15.0,20,0.0,URB,10.0,10973,98004,PROLONGACION LOS YEBENES O-E(PSO. EXTREMADURA-VALMOJADO),-3.75738407022625,40.398485948756
3788,51,1.0,4,0.0,URB,11.0,10594,84007,AV. EURO O-S(MAELLA-DURO),-3.74549032869868,40.3651343075522
3828,1004,2.0,42,66.0,URB,11.0,9901,84047,AV. PESETA O-E(CORONA-DINERO),-3.7507936473093,40.3620726610234
4226,235,2.0,9,0.0,URB,11.0,5112,96004,"NTRA SRA. LUZ, 43 E-O(FERNANDO DELGADO-NTRA. SRA. FATIMA)",-3.74808457754352,40.3847273314228
4446,478,2.0,26,0.0,M30,9.0,6694,PM12331,PM12331,-3.74399492704564,40.4564047633271
4225,277,2.0,33,0.0,URB,11.0,10273,96003,"NTRA SRA. LUZ, 41 O-E(FERNANDO DELGADO-CAMINO INGENIEROS)",-3.74849947104801,40.3849604308824
3784,195,1.0,19,0.0,URB,11.0,5238,84003,AV. CARABANCHEL ALTO S-N(M-40-AV .PESETA),-3.75395071226648,40.3608979507836
3820,2124,5.0,38,87.0,URB,11.0,10589,84039,(CARRIL BUS) AV. PESETA E-O(MARAVEDI-DINERO),-3.74909243496606,40.3626932119727
3938,721,3.0,21,0.0,URB,11.0,5326,86023,CAMINO LAS CRUCES N-S (JOSE JORDAN-JOAQUIN TURINA),-3.75758549631634,40.3724588640276
3831,153,3.0,25,0.0,URB,11.0,10654,84050,(CARRIL BUS) AV. PESETA E-O(MORALES-SALVADOR ALLENDE),-3.75629485209814,40.3624905803694
4452,390,1.0,22,0.0,M30,8.0,6698,PM12571,PM12571,-3.74576321058326,40.4743972032737
3844,952,3.0,21,0.0,URB,11.0,9848,84401,(TACTICO) ONCE VIGAS S-N(M40-AV. PESETA),-3.75166199813032,40.3617967944851
4547,48,1.0,5,0.0,M30,9.0,3559,PM22392,PM22392,-3.74668781121298,40.4613574862583
4228,60,2.0,6,0.0,URB,10.0,10275,96006,"CAMINO INGENIEROS, 17 N-S(JUAN ALONSO-NTRA. STA LUZ",-3.74852950728818,40.3859913959184
3834,362,2.0,16,0.0,URB,11.0,10653,84053,AV. PESETA O-E(CUEVAS ALTAMIRA-SALVADOR ALLENDE),-3.75910357708903,40.3623993807592
4592,192,2.0,5,0.0,M30,9.0,3496,PM32352,PM32352,-3.74485818083194,40.4554996323646
4448,226,1.0,19,0.0,M30,9.0,6695,PM12391,PM12391,-3.74638371309829,40.4615226008385
3851,777,3.0,27,0.0,URB,11.0,5298,84408,(TACTICO)ALLARIZ O-E(PROGRESO-AV. CARABANCHEL ALTO),-3.75362174180794,40.367476440513
3791,251,0.0,13,0.0,URB,11.0,5242,84010,VIA LUSITANA S-N LATERAL (M-40-AV. PESETA),-3.74408907736891,40.3626087075828
3939,799,3.0,26,0.0,URB,11.0,5327,86024,JOAQUIN TURINA E-O (MADRE CELESTE-CAMINO LAS CRUCES),-3.75709600449648,40.3719452641619
3832,321,3.0,16,0.0,URB,11.0,10655,84051,AV. PESETA E-O(MORALES-SALVADOR ALLENDE),-3.75630073413595,40.3624321914081
4447,412,3.0,19,0.0,M30,9.0,6813,PM12342,PM12342,-3.74458546626426,40.4578552618286
4451,88,19.0,22,0.0,M30,9.0,10180,PM12502,PM12502,-3.75041284094102,40.4714429147531
3854,150,7.0,27,0.0,URB,11.0,5272,84411,(TACTICO)AGUACATE O-E(CIRUELA-GUAYABA),-3.74790172988361,40.3718187177301
3836,860,2.0,17,87.0,URB,11.0,10656,84055,SALVADOR ALLENDE S-N(PATRIMONIO HUMANIDAD-AV. PESETA),-3.7578552871599,40.3616077960983
3408,100,4.0,10,0.0,URB,8.0,6547,73402,(TÁCTICO) CAMINO TIRO A PICHON,-3.75390510875801,40.4886274713422
3823,2275,6.0,42,88.0,URB,11.0,10586,84042,(CARRIL BUS) AV. PESETA O-E(MORALES-AV. CARABANCHEL ALTO),-3.75532214639233,40.3621484170744
3827,159,1.0,11,66.0,URB,11.0,9942,84046,AV. PESETA E-O(MARAVEDI-DINERO),-3.74907098195595,40.3626431773233
4635,156,2.0,6,0.0,M30,10.0,6936,PM41802,PM41802,-3.74332843067327,40.4081125597434
4359,523,3.0,20,0.0,URB,10.0,4894,98408,(TACTICO)CUART DE POBLET N-S(ALHAMBRA-DUQUESA PARCENT),-3.75186451115491,40.3961742819197
4449,278,1.0,13,0.0,M30,9.0,10659,PM12397,PM12397,-3.74628224390707,40.4615791908102
3821,395,2.0,25,73.0,URB,11.0,10587,84040,(CARRIL BUS) AV. PESETA E-O(CORONA-AV. CARABANCHEL ALTO),-3.75246081371518,40.3622737650224
4546,352,2.0,12,0.0,M30,9.0,3558,PM22391,PM22391,-3.7465234221211,40.4614246062975
3845,929,3.0,21,0.0,URB,11.0,9850,84402,(TACTICO)MORALES N-S(SOLEDADES-AV. PESETA),-3.75609120405329,40.3625794425085
3785,102,1.0,11,0.0,URB,11.0,5239,84004,AV. PESETA O-E(MORALES-AV. CARABANCHEL ALTO),-3.75532145097161,40.3621842849726
3852,768,2.0,16,0.0,URB,11.0,5299,84409,(TACTICO)GOMEZ ARTECHE O-E(LEBRELES-AV. CARABANCHEL ALTO),-3.7533743378163,40.3701714121267
4550,61,1.0,5,0.0,M30,8.0,3597,PM22571,PM22571,-3.74576639917224,40.4745114227672
4236,189,2.0,9,0.0,URB,11.0,3629,96048,PSO. MARCELINO CAMACHO S-N(NTRA.SRA.FATIMA-GTA. EJERCITO),-3.74417719846813,40.3874690798729
3830,128,2.0,6,0.0,URB,11.0,10595,84049,(CARRIL BUS) AV. PESETA O-E(MARAVEDI-VIA LUSITANA),-3.74488538678318,40.3633090595391
