id_inf,grupo,tipo,nombre,CODMUN,DIRECCION,info,CMUN,CDIS,dist_aeropuerto,dist_intercambiador,dist_cercanias,dist_hospital,dist_universidad,dist_gob,dist_embajada,dist_ccomercial,X,Y
1049,Transporte,Estaciones de metro,Pan Bendito,079,"Avenida Abrantes, 122 (c/v Calle Besolla)",Líneas: 11,079,11,3.4514650471024413,1.838173110325361,2.516373428345398,1.6154895007056191,1.4399437438841385,1.1475204119895344,6.149561838474678,0.5140701066680797,-3.734486810342743,40.375862550545655
1050,Transporte,Estaciones de metro,Parque Europa,058,"Calle Francia, 34 (c/v Avenida de las Naciones)",Líneas: 12 (Metrosur),058,07,9.833744125667488,11.816373990719471,0.5921749366457618,0.829906633343719,0.8552813001213704,0.1567247543908124,0.5128960827049162,0.09224273976892634,-3.806244808110205,40.28523010687304
1051,Transporte,Estaciones de metro,Parque Oeste,007,"Calle Estambul, 16",Líneas: 12 (Metrosur),007,01,6.867576360472781,8.483381035354725,0.7551266691400298,0.3991203506297539,1.7662520625788622,0.3162228121234341,11.217700171509785,0.7536040327836064,-3.849291372327318,40.34609478042907
1052,Transporte,Estaciones de metro,Parque de Lisboa,007,"Avenida de Leganés, 20 (c/v Calle Porto Lagos)",Líneas: 12 (Metrosur),007,02,4.554967048598456,6.495589432435658,0.8979799830582508,1.354019214503752,1.3820203745259914,0.3847224999199498,11.196958849460604,0.3748773350506428,-3.8212647019930346,40.34970250302041
1053,Transporte,Estaciones de metro,Parque de Santa María,079,"Calle Santa Virgilia, 1",Líneas: 4,079,16,6.454415268448998,3.1759073005030207,1.7079999741427203,1.9128559320207088,0.7257411649291448,0,0.06835480062733641,0.3745703909102194,-3.6452278583707622,40.47711564146625
1054,Transporte,Estaciones de metro,Parque de las Avenidas,079,"Avenida de Bruselas, 56",Líneas: 7,079,04,8.027639376893273,1.1663926914211094,2.588486523955703,0.9647791763354716,0.3251306785078452,0.30591700154136675,0,0.40270955637889694,-3.662984487784998,40.43943870942101
1055,Transporte,Estaciones de metro,Parque de los Estados,058,"Avenida de los Estados, 10 (c/v Calle Venezuela)",Líneas: 12 (Metrosur),058,02,9.332477201322904,10.7170910806627,1.104771804913176,2.426806748710738,0.08325796620564353,0.2913818187079656,0.2447735440958591,0.29394597690653995,-3.787135607444648,40.28670100051357
1056,Transporte,Estaciones de metro,Pavones,079,"Calle Hacienda de Pavones, 215",Líneas: 9,079,14,8.505632850085021,0.00910453211012379,2.252273716578482,2.1566534646489637,0.27626018699015975,0.31898310288894344,0,0.5691354199002744,-3.635373108182332,40.40067129715777
1057,Transporte,Estaciones de metro,Peñagrande,079,"Camino Ganapanes, 33",Líneas: 7,079,08,12.298241697811738,2.473315641220898,2.2315440840554284,1.1289330079046918,0.47976893563191125,0.29862045585680863,0,0.21573937055318113,-3.716036068150975,40.475990621775445
1058,Transporte,Estaciones de metro,Pinar de Chamartín,079,"Calle Arturo Soria, 330","Líneas: 4, 1, ML-1",079,15,8.322178183743478,1.5953645736990043,0.5921750511918955,1.0090660726740206,0.34226386696746713,0,0.44817078845373515,0.26272531900233986,-3.6668578760901376,40.480163852623235
1059,Transporte,Estaciones de metro,Pinar del Rey,079,"Avenida Gran Vía de Hortaleza, 47",Líneas: 8,079,16,6.5042618379187225,2.9267761888429966,2.226223277012773,1.3872503480732774,0.7608693957888619,0.12885813314597783,0.0803364795998011,0.20967182689847172,-3.6481848447182825,40.46808561793202
1060,Transporte,Estaciones de metro,Pirámides,079,"Paseo de las Acacias, 50",Líneas: 5 - Renfe,079,02,6.288393385672947,1.746823450192459,0.00922500430128766,0.7567944689294023,0.08646813662979766,0,0.08648075870844679,0.12269077108643216,-3.712073349172842,40.40202989943023
1061,Transporte,Estaciones de metro,Pitis,079,Calle Gloria Fuertes a la altura del nº 181,Líneas: 7 - Renfe,079,08,13.583566582185544,4.408560809090541,0.00846130870071424,0.6589065980084405,0.4770968468251262,0.05516449980776074,0,0.12737504875386868,-3.72597653940287,40.495285959137014
1062,Transporte,Estaciones de metro,Plaza Elíptica,079,"Avenida Oporto, 2","Líneas: 6, 11",079,11,5.045752771353961,0.00841296778104832,1.619141644314824,1.7869497834455847,0.21760358513958983,0.1254358218681571,0,0.2918555937768995,-3.71743954292357,40.38523960557172
1063,Transporte,Estaciones de metro,Plaza de Castilla,079,Frente depósito C. Isabel II,"Líneas: 1, 10, 9",079,05,9.892350517429112,0.00781959354527942,0.7290991022015628,1.0512395461663344,1.1168044705460196,0.09182535653001524,0.4003646088510283,0.6047566304533535,-3.689234360397232,40.46651066300353
1064,Transporte,Estaciones de metro,Plaza de España,079,"Calle Gran Vía, 73","Líneas: 3, 10, 2",079,01,7.981515814346359,0.7410130082823329,0.6726649209542063,0.7737213434950374,0.3236827159885554,0,5.061235948145523,0.7879167649578372,-3.710671739487982,40.42389960080228
1065,Transporte,Estaciones de metro,Portazgo,079,"Avenida Albufera, 145 (c/v Calle Dolores Folgueras)",Líneas: 1,079,13,10.061652995399966,1.5987187634787494,1.4459664427471075,2.2329512583555076,1.2675277570223715,0,5.535302408214647,0.1632209693310205,-3.6587974059298856,40.39283338397585
1066,Transporte,Estaciones de metro,Pozuelo Oeste,115,"Ctra. Carabanchel, km. 4,4 a la altura del Parque de Bomberos",Líneas: ML 2,115,01,6.370815000116583,3.8200764181264137,2.751949918431919,2.89561691473893,0.9065242406675,0.1417319736457288,0.301665975900866,0.338351747954144,-3.8045551788861207,40.42296470103213
1067,Transporte,Estaciones de metro,Príncipe Pío,079,"Paseo de la Florida, 2","Líneas: 6, 10, R - Renfe",079,09,7.280128367231203,0.05359556902761552,0.06891933321015459,1.425262883547635,0.06818579313147796,0.06679066838652012,0,0.15582523836261322,-3.720100662929862,40.421231439870446
1068,Transporte,Estaciones de metro,Príncipe de Vergara,079,"Calle Alcalá, 123 (c/v Calle Príncipe de Vergara)","Líneas: 2, 9",079,04,9.910548501718862,0.325228033095546,0.8902726740774385,0.7588161022013173,37.64346225496331,0,24.930366610914405,26.431121009153134,-3.6802349711639626,40.42317076770565
1069,Transporte,Estaciones de metro,Pradillo,092,"Plaza Pradillo, s/n",Líneas: 12 (Metrosur),092,04,9.354920260222858,11.327000265633709,0.7725570671075425,1.0306917141181922,0.8457875771119091,0.5570430843091733,3.08586068613295,0.6333414563795815,-3.8646800005744826,40.321565959035254
1070,Transporte,Estaciones de metro,Prado de la Vega,115,"Ctra. Carabanchel, km. 1,1 a la altura Calle Diego de Velázquez",Líneas: ML 2,115,01,3.597745492566047,0.8039869799392816,2.34072498836336,0.27947306681514794,0.0993388506183237,0.1668660014632167,0.10102043888868505,0.6807308244982013,-3.781435928333098,40.40231217305211
1071,Transporte,Estaciones de metro,Prado del Espino,022,"Calle Labradores, 8",Líneas: ML 3,022,01,6.760667369004775,6.17323670641732,5.046590585037809,2.0324356721565504,0.2191830450755845,1.259686297382539,1.3223606924313862,1.4300663335646528,-3.8476672485738224,40.39508029077066
1072,Transporte,Estaciones de metro,Prado del Rey,115,"Avenida Radio y Televisión, s/n a la altura de RTVE",Líneas: ML 2,115,01,4.588293277018654,1.8350505482722517,3.315402412682521,0.9950007254385326,1.5566063543530415,1.0436854405232123,0.2829767115515346,0.7274316338117864,-3.78762314522374,40.41044146481729
1073,Transporte,Estaciones de metro,Prosperidad,079,"Plaza Prosperidad, 5 (Semiesq. Calle Suero de Quiñones)",Líneas: 4,079,05,8.886141401481028,0.7080749051094394,1.4873707912378564,0.40604521253138487,1.1703240374551034,0,0.4181514870675209,0.4856956940051883,-3.674899412163757,40.44418070395087
1074,Transporte,Estaciones de metro,Pueblo Nuevo,079,"Calle Alcalá, 387","Líneas: 5, 7",079,15,6.490547733373902,0.4024010552307116,4.1983272999756736,0.4896910417263415,0.4068996183942681,0.1423808244413051,0,0.21554116286107883,-3.642879935982855,40.43560909606069
1075,Transporte,Estaciones de metro,Puente de Vallecas,079,"Avenida Peña Prieta, 2",Líneas: 1,079,13,9.489250776744404,0.8784338621802747,0.8089378652236693,1.2905336628358255,1.818105233238864,0,20.768064141730484,1.992805561612386,-3.6684324016016494,40.39798974888234
1076,Transporte,Estaciones de metro,Puerta de Arganda,079,"Calle San Cipriano, 85",Líneas: 9 - Renfe,079,19,6.831558626252197,2.9388696491651136,0.00683452107611704,2.479180556738564,0.19225172726846876,0.0196771844697921,0,0.43206371709434493,-3.5957726218149952,40.40133306618699
1077,Transporte,Estaciones de metro,Puerta de Boadilla,022,Avenida Siglo XXI c/v Plaza Virgen de la Paz,Líneas: ML 3,022,01,11.695480230185206,10.988193151890083,8.722133473551759,5.105466657862169,0.06662988133547186,0.06976671861893322,6.868421390969726,1.327835189765677,-3.9038417269762866,40.4077000901855
1078,Transporte,Estaciones de metro,Puerta de Toledo,079,"Ronda de Toledo, 1 (c/v Glorieta Puerta de Toledo)",Líneas: 5,079,01,6.760803297450376,1.3074235137044925,0.46736725100866106,0.3676267260419629,0.6760058011301329,0,0.07290458487062489,0.9025486522429635,-3.710836017470595,40.406794300414674
1079,Transporte,Estaciones de metro,Puerta del Ángel,079,"Plaza Santa Cristina, 2",Líneas: 6,079,10,6.2771928196635045,0.988714860853526,1.072954842358166,1.215680267824697,0.4986640248024055,0.2752653269649731,0,0.6285175629186125,-3.727145822151459,40.41383717324853
1080,Transporte,Estaciones de metro,Puerta del Sur,007,Avenida de la Libertad c/v Avenida Leganés,"Líneas: 10, 12 (Metrosur)",007,02,4.133241448269348,6.164067601098141,1.2490349840213697,2.12604481552196,1.5526348092003763,0.10891702876176032,8.423482522272247,0.13214073110100075,-3.811885474716015,40.3454366162652
1081,Transporte,Estaciones de metro,Quevedo,079,"Glorieta Quevedo, 2 (c/v Calle Arapiles)",Líneas: 2,079,07,9.17822665166613,1.2689890410957865,1.5719325783302522,0.29646549696565705,10.737258122287248,0,12.547413266765377,4.010820944852231,-3.7044942220160384,40.433225094607224
1082,Transporte,Estaciones de metro,Quintana,079,"Calle Alcalá, 306 (c/v Calle Hermanos Machado)",Líneas: 5,079,15,7.0013872235025785,0.9177583342219092,3.697642439247693,0.9502108478577428,0.01997694434681813,0.06223355651033462,0,0.3966029913629726,-3.648186883331369,40.43329272114856
1083,Transporte,Estaciones de metro,Ríos Rosas,079,"Calle Ríos Rosas, 19",Líneas: 1,079,07,9.980233176073275,0.6056071146073713,0.9102927875796166,0.5714839007714935,0.27685361621070675,0,8.297172041023058,0.40938282153196,-3.701210334667381,40.4415078123229
1084,Transporte,Estaciones de metro,Rda. de la Comunicación,079,"Calle Maestro Mateo, s/n",Líneas: 10,079,08,9.86161500734028,5.133065164519725,2.287577209489094,2.5921675232105086,0.423583657998229,0.11420635192435503,0,0.2278480199200803,-3.6628671987212016,40.51573203780896
1085,Transporte,Estaciones de metro,República Argentina,079,"Plaza República Argentina, 8",Líneas: 6,079,05,9.622716261477736,0.6891166484999628,0.6390593985632778,0.11047458687331364,0.7668763761574475,0.240114858071153,0,0.17713038115609422,-3.684084706932571,40.44384527256221
1086,Transporte,Estaciones de metro,Retamares,115,"Ctra. Boadilla-Carabanchel, km. 3,2",Líneas: ML 3,115,01,4.75703036566273,3.5550533986109563,3.1707147759480203,2.737498197238833,13.423933304032644,1.5469018906237693,15.988885314401022,0.7902175257978279,-3.816745936205696,40.398762090729875
1087,Transporte,Estaciones de metro,Retiro,079,"Calle Lagasca, 4",Líneas: 2,079,04,9.281312511167174,0.8861607458059713,0.4598534497915786,1.026888129681476,6.307525135460176,0,8.724997911919694,0.737306459961255,-3.686044359346933,40.420567852800815
1088,Transporte,Estaciones de metro,Reyes Católicos,134,"Avenida Plaza de Toros, frente al nº 7",Líneas: 10,134,01,10.93021275711669,7.062585836429625,1.0662364876585502,1.3590170392144056,0.2922780770059761,1.2001142503298574,0.4400323291677111,0.6437275136632996,-3.623347051743981,40.55033850599726
1089,Transporte,Estaciones de metro,Rivas Futura,123,"Calle Concepción Arenal, s/n (c/v Avenida Aurelio Rivas)",Líneas: 9,123,01,13.74065202366556,11.43637805135715,8.703365766147087,7.613730311912816,3.3610580038802897,0.05887870352911883,1.924657788967158,0.15748512266802925,-3.5250335920871385,40.34165255186696
1090,Transporte,Estaciones de metro,Rivas Urbanizaciones,123,"Paseo del Ferrocarril, 9","Líneas: 9, Zona B1",123,01,10.544103489332825,8.32641315628317,5.572934271582547,5.849466440274492,4.524754727419257,1.4729870119297344,0,0.4736448245465863,-3.5477847276810293,40.367102700886875
1091,Transporte,Estaciones de metro,Rivas Vaciamadrid,123,"Calle Wenceslao García, s/n","Líneas: 9, Zona B2",123,01,15.314080290277769,12.679378066207963,9.95946433512449,6.4011591603494225,2.197066083142878,1.738916153955142,0,1.3032132153521423,-3.5202424018871317,40.32815658918269
1092,Transporte,Estaciones de metro,Rubén Darío,079,"Glorieta Rubén Darío, 2 (Paseo Eduardo Dato-Calle Miguel Ángel)",Líneas: 5,079,07,9.92637419589435,1.142118406797457,1.0514719729420978,0.6254879937961446,0.4192904917790189,0.09797232133377042,0,0.4512685380322507,-3.6902179117935994,40.43307225125039
1093,Transporte,Estaciones de metro,Sáinz de Baranda,079,"Calle Dr. Esquerdo, s/n (próx. Citröen)","Líneas: 6, 9",079,03,9.62047787756862,0.8554935301842476,1.9977316642410752,0.2907494001091188,0.18983378116796945,0.05979398096371571,0,0.4787044110059665,-3.669584488232886,40.41494434447202
1094,Transporte,Estaciones de metro,San Bernardo,079,"Glorieta Ruiz Jiménez, 2 (Calle San Bernardo - Calle Alberto Aguilera)","Líneas: 2, 4",079,07,8.807836619111537,1.259250788357353,1.4057394325085486,0.17808851108699178,4.329846102695793,0,18.304346323371647,5.025912218758875,-3.705701999972907,40.42977628550088
1095,Transporte,Estaciones de metro,San Blas,079,"Calle Pobladura del Valle, 4",Líneas: 7,079,20,5.143632543947259,1.245920053252176,3.377628468563697,2.3314072152270153,3.4943321428902805,1.4505015069026332,0,0.8156716799093715,-3.6158140769030194,40.42774328724562
1096,Transporte,Estaciones de metro,San Cipriano,079,"Calle San Cipriano, 44",Líneas: 9,079,19,6.775431027408524,2.2275378458597506,0.7074597661534135,2.2628361904831484,0.614890400379793,0.2795974626436307,0,0.2559179368741354,-3.603742513317846,40.40396954184704
1097,Transporte,Estaciones de metro,San Cristóbal,079,"Calle Moncada, 13",Líneas: 3,079,17,7.6148876652600945,1.0396954267984786,0.7284962132821414,3.859886773227478,6.4127060479217945,0,8.85806255502586,0.6945109911988439,-3.69268190289608,40.34143499809631
1098,Transporte,Estaciones de metro,San Fermín,079,"Avenida Perla, s/n (frente al nº35)",Líneas: 3,079,12,6.787432084201625,2.022245670837879,0.865894625484657,0.7914265333527728,0.38720097332568,0,0.5634727069798782,0.17445494486938984,-3.6942943327849966,40.369738148568615
1099,Transporte,Estaciones de metro,San Fernando,130,"Plaza Fábrica de Paños frente a Calle Gonzalo de Córdoba, 33",Líneas: 7,130,01,5.004950186275631,5.823119096711154,2.0239400146927715,0.7042376284720899,0.18418147729080017,0.12253292102403322,0,0.3041355815674368,-3.5356334761762302,40.424453804185006
1100,Transporte,Estaciones de metro,San Francisco,079,"Avenida de los Poblados, 102",Líneas: 11,079,11,2.9398445488614584,2.2008665747991194,2.2492469780903757,1.631565177446087,0.41101298352088894,0.8413010963939588,9.54400496382958,0.29806352963221583,-3.7400768193934497,40.373574667100605
1101,Transporte,Estaciones de metro,San Lorenzo,079,"c/v Calle Baraona, 2",Líneas: 4,079,16,5.918388477847077,3.636059796672329,2.125910253515728,2.3153456491287217,1.0197801640860302,0,1.1437268246781402,0.8482943399241267,-3.6394727507140687,40.474429852342766
1102,Transporte,Estaciones de metro,San Nicasio,074,"Avenida del Mar Mediterréneo, s/n, junto a puente ctra. Alcorcón a Leganés",Líneas: 12 (Metrosur),074,03,3.774412890647929,5.624424912227962,0.8810195645262587,0.4940625122930057,0.6584010260629233,0.10944282032153678,0.11765810611572834,0.13518026448473014,-3.7759006293135458,40.33617301010191
1103,Transporte,Estaciones de metro,Santiago Bernabeu,079,"Paseo de la Castellana, 95",Líneas: 10,079,06,10.037298697908671,0.5447634628305272,0.5399043426513466,0.7686688552597605,0.1346372189493905,0.227657009736369,0.8215384177534243,0.8279331879063834,-3.690712595519783,40.45255920410091
1104,Transporte,Estaciones de metro,Santo Domingo,079,"Plaza Santo Domingo, 6",Líneas: 2,079,01,7.899125669234801,0.6245644802499833,0.6307294211475525,1.114556475049988,1.7662770934073746,0,11.456387731590077,0.5074109803015887,-3.708184487211937,40.420864691778064
1105,Transporte,Estaciones de metro,Serrano,079,"Calle Goya, 15 (c/v Calle Serrano)",Líneas: 4,079,04,9.578847845833304,0.8590141769946769,0.35857836207964255,0.9188956289888,1.904524765255983,0,13.667282661624704,9.140344520212526,-3.686856036871859,40.425331075563705
1106,Transporte,Estaciones de metro,Sevilla,079,"Calle Alcalá, 21",Líneas: 2,079,01,8.273245252289511,0.29827431609772853,0.29759815501648124,1.561799376596113,11.792585759220476,0,20.8652486675354,7.559748840863667,-3.6993846651048745,40.41798124784391
1107,Transporte,Estaciones de metro,Sierra de Guadalupe,079,"Avenida de la Democracia, 1",Líneas: 1 - Renfe,079,13,9.675017471234309,2.166413169176068,0.00573226963742548,0.46225949315248466,3.5612182399516916,0,10.228127810314591,3.802363581129503,-3.6248371545070857,40.382280917993526
1108,Transporte,Estaciones de metro,Siglo XXI,022,Avenida Siglo XXI c/v Calle Santiago Ramón y Cajal,Líneas: ML 3,022,01,10.71953288850936,10.027496028524936,7.977757130157394,4.22548145858529,0.8441032294280818,0.8153383107689924,15.991243980989708,0.12072886199179256,-3.892765503840786,40.405182501111994
