ccaa,CPRO,CMUN,dist,secc,t1_1,t2_1,t2_2,t3_1,t4_1,t4_2,t4_3,t5_1,t6_1,t7_1,t8_1,t9_1,t10_1,t11_1,t12_1,NSEC,area,elevation,densidad_hab_km2
13,28,079,14,033,765,0.5608,0.4392,48.3255,0.1046,0.6183,0.2771,0.1634,0.2667,0.0438,0.0292,0.3635,0.1221,0.4409,0.5022,Madrid - 14.033,28437.4569702832,675,26901.139606098204
13,28,079,14,034,865,0.5272,0.4728,51.9503,0.1168,0.5121,0.3711,0.0486,0.089,0.0419,0.038,0.4437,0.0682,0.411,0.4411,Madrid - 14.034,18670.8285998263,675,46328.95617755547
13,28,079,14,035,754,0.5822,0.4178,45.9257,0.1366,0.622,0.2414,0.1976,0.3064,0.0384,0.0292,0.3072,0.1318,0.4654,0.5361,Madrid - 14.035,19408.4036674487,675,38849.150755483766
13,28,079,14,036,1092,0.5641,0.4359,44.9661,0.1319,0.6639,0.2042,0.1603,0.3086,0.0517,0.039,0.2975,0.1527,0.48,0.5665,Madrid - 14.036,47140.8052752126,662,23164.644592403525
13,28,079,14,037,952,0.5693,0.4307,47.5599,0.1103,0.6282,0.2616,0.1471,0.2511,0.0378,0.0307,0.3908,0.0949,0.4841,0.5348,Madrid - 14.037,38575.1946221603,662,24679.071857568928
13,28,079,14,038,808,0.5631,0.4369,45.245,0.1114,0.6795,0.2092,0.1894,0.3131,0.0418,0.0306,0.3203,0.1439,0.4889,0.571,Madrid - 14.038,29877.3257150536,662,27043.91978405522
13,28,079,14,039,1063,0.5616,0.4384,46.9887,0.0922,0.6971,0.2107,0.1336,0.2324,0.0601,0.0363,0.3855,0.1438,0.5119,0.5979,Madrid - 14.039,35680.113010956,662,29792.50653364225
13,28,079,14,040,1797,0.5376,0.4624,46.8542,0.1085,0.6249,0.2666,0.0824,0.1313,0.0599,0.0543,0.47,0.149,0.4207,0.4944,Madrid - 14.040,144307.813458357,662,12452.548181104286
13,28,079,14,041,841,0.547,0.453,56.1974,0.0654,0.4673,0.4673,0.0321,0.0595,0.0534,0.0445,0.6158,0.1079,0.3155,0.3537,Madrid - 14.041,32189.0908803089,662,26126.86400890143
13,28,079,14,042,1082,0.5388,0.4612,52.549,0.098,0.4898,0.4122,0.037,0.0712,0.0594,0.0553,0.5461,0.0859,0.3596,0.3934,Madrid - 14.042,59264.2529018289,662,18257.211506442694
13,28,079,14,043,788,0.5558,0.4442,52.5838,0.1053,0.5381,0.3566,0.0622,0.1459,0.0511,0.0369,0.4667,0.0955,0.4028,0.4454,Madrid - 14.043,218930.027653766,662,3599.32353019298
13,28,079,14,044,953,0.5331,0.4669,48.0756,0.1238,0.5918,0.2844,0.1112,0.17,0.0419,0.0311,0.418,0.0936,0.4407,0.4862,Madrid - 14.044,32875.4996137104,675,28988.152612061327
13,28,079,14,045,944,0.5466,0.4534,48.6303,0.1091,0.6123,0.2786,0.1515,0.2436,0.0464,0.0285,0.371,0.145,0.4138,0.4839,Madrid - 14.045,28186.0018207484,658,33491.80227843098
13,28,079,14,046,1121,0.5504,0.4496,46.554,0.116,0.6236,0.2605,0.1766,0.2703,0.0424,0.0313,0.2997,0.1592,0.4369,0.5197,Madrid - 14.046,76603.6924815223,658,14633.759335692566
13,28,079,14,047,1148,0.5462,0.4538,44.3389,0.1368,0.6672,0.196,0.189,0.3328,0.0424,0.0313,0.3239,0.1606,0.4904,0.5843,Madrid - 14.047,33686.9129421296,658,34078.515949862674
13,28,079,14,048,1092,0.5467,0.4533,47.4057,0.1035,0.6493,0.2473,0.1474,0.3022,0.0409,0.0306,0.3248,0.1385,0.4576,0.5312,Madrid - 14.048,28867.9279577459,658,37827.446486577275
13,28,079,14,049,1166,0.5446,0.4554,47.3911,0.1141,0.6321,0.2539,0.1604,0.319,0.0455,0.03,0.2633,0.1236,0.4666,0.5324,Madrid - 14.049,35233.8928978347,658,33093.13573101249
13,28,079,14,050,1094,0.5585,0.4415,45.436,0.1298,0.6408,0.2294,0.1517,0.2852,0.0378,0.0263,0.27,0.1764,0.4464,0.542,Madrid - 14.050,38753.9593595016,658,28229.37367125495
13,28,079,14,051,1003,0.5424,0.4576,44.6491,0.1316,0.653,0.2154,0.1705,0.3031,0.031,0.0241,0.287,0.2078,0.442,0.558,Madrid - 14.051,30321.9071281655,658,33078.39430285476
13,28,079,14,052,885,0.5627,0.4373,46.6113,0.1232,0.6282,0.2486,0.122,0.2271,0.0515,0.0309,0.2964,0.1135,0.4832,0.5451,Madrid - 14.052,50222.3966514828,658,17621.620213416692
13,28,079,14,053,857,0.5426,0.4574,42.9743,0.1459,0.6709,0.1832,0.196,0.3244,0.0328,0.0178,0.2855,0.156,0.5027,0.5956,Madrid - 14.053,53830.9338038135,658,15920.214260509243
13,28,079,14,054,1100,0.5418,0.4582,43.7964,0.1364,0.6573,0.2064,0.1673,0.2836,0.0411,0.0284,0.2937,0.1613,0.4653,0.5547,Madrid - 14.054,68621.7701451551,658,16029.89834965169
13,28,079,14,055,898,0.5568,0.4432,48.8976,0.1203,0.578,0.3018,0.1236,0.2071,0.0443,0.0304,0.2937,0.1395,0.4215,0.4899,Madrid - 14.055,107993.033641973,658,8315.351182532042
13,28,079,14,056,795,0.5333,0.4667,45.5597,0.1308,0.6365,0.2327,0.1836,0.2604,0.0304,0.0217,0.2576,0.1638,0.4284,0.5123,Madrid - 14.056,24746.5663614647,658,32125.669007477834
13,28,079,14,057,997,0.5486,0.4514,45.0883,0.1434,0.6289,0.2277,0.1505,0.2377,0.041,0.0258,0.274,0.1656,0.466,0.5585,Madrid - 14.057,37808.6611176496,658,26369.61930224469
13,28,079,14,058,902,0.5443,0.4557,45.1951,0.1475,0.5998,0.2528,0.1308,0.2417,0.0429,0.0299,0.2809,0.1253,0.472,0.5397,Madrid - 14.058,37554.6034240413,658,24018.360407517124
13,28,079,14,059,1347,0.539,0.461,47.1633,0.1151,0.6325,0.2524,0.1574,0.2635,0.0361,0.0227,0.2819,0.1622,0.4421,0.5277,Madrid - 14.059,64787.109957823,671,20791.172825534417
13,28,079,14,060,743,0.5693,0.4307,50.576,0.1157,0.5626,0.3217,0.1009,0.148,0.0457,0.0396,0.3455,0.1365,0.414,0.4795,Madrid - 14.060,60495.2173414213,671,12281.962651802312
13,28,079,14,061,1241,0.5375,0.4625,50.4988,0.108,0.5608,0.3312,0.0685,0.1048,0.047,0.0443,0.4273,0.0983,0.4309,0.4779,Madrid - 14.061,54988.530789526,675,22568.342564925922
13,28,079,14,062,983,0.5341,0.4659,48.6144,0.1129,0.5941,0.293,0.0855,0.1628,0.047,0.0321,0.3245,0.1711,0.3945,0.4759,Madrid - 14.062,39076.841997648,658,25155.564005381148
13,28,079,14,063,898,0.559,0.441,52.5791,0.1013,0.5011,0.3976,0.0835,0.1336,0.0359,0.0273,0.373,0.1071,0.3717,0.4164,Madrid - 14.063,52277.7803139099,658,17177.469942446325
13,28,079,14,064,1096,0.5611,0.4389,50.4599,0.1004,0.5949,0.3047,0.1095,0.2172,0.0335,0.0284,0.3783,0.1454,0.4351,0.5091,Madrid - 14.064,29805.9259365969,675,36771.21127964319
13,28,079,14,065,911,0.5642,0.4358,50.2525,0.1098,0.5807,0.3095,0.101,0.1899,0.0506,0.0395,0.3761,0.1012,0.4488,0.4994,Madrid - 14.065,27598.4470545015,675,33009.103671701356
13,28,079,14,066,730,0.574,0.426,43.9863,0.1384,0.6767,0.1849,0.189,0.3082,0.0509,0.0429,0.3005,0.1514,0.4992,0.5882,Madrid - 14.066,20647.2788282208,675,35355.74862302116
13,28,079,14,067,1094,0.5521,0.4479,43.9031,0.1435,0.6718,0.1846,0.149,0.2852,0.0352,0.0235,0.2615,0.1726,0.5219,0.6307,Madrid - 14.067,30640.0935701932,675,35704.85179798039
13,28,079,14,068,672,0.561,0.439,46.9018,0.1131,0.6354,0.2515,0.1563,0.3438,0.0285,0.0134,0.2651,0.1429,0.4631,0.5403,Madrid - 14.068,17246.7110379175,675,38963.950780098654
13,28,079,14,069,679,0.5582,0.4418,50.5817,0.0928,0.5994,0.3078,0.1325,0.2445,0.0422,0.0292,0.3442,0.0926,0.4773,0.526,Madrid - 14.069,28222.9841709943,675,24058.40558482937
13,28,079,14,070,878,0.5729,0.4271,47.6412,0.1082,0.6503,0.2415,0.1367,0.2437,0.0396,0.0243,0.3295,0.1335,0.4891,0.5645,Madrid - 14.070,41825.7427694941,675,20991.856733752415
13,28,079,14,071,984,0.5803,0.4197,48.935,0.0945,0.6352,0.2703,0.1606,0.2459,0.0359,0.0303,0.3782,0.1173,0.4815,0.5455,Madrid - 14.071,37839.4685906769,675,26004.593527575154
13,28,079,14,072,896,0.5592,0.4408,50.8225,0.1116,0.5692,0.3192,0.0926,0.1797,0.0427,0.0302,0.392,0.12,0.4422,0.5025,Madrid - 14.072,28936.2466110323,675,30964.62412849317
13,28,079,14,073,1034,0.5667,0.4333,48.5126,0.1122,0.6044,0.2834,0.1209,0.2099,0.0458,0.0349,0.4063,0.1321,0.4651,0.5359,Madrid - 14.073,24368.5124872525,675,42431.80623113131
13,28,079,14,074,689,0.5791,0.4209,50.7373,0.1103,0.5689,0.3208,0.1219,0.2104,0.0522,0.0392,0.4258,0.0929,0.4617,0.509,Madrid - 14.074,17818.3576632206,675,38667.98573822468
13,28,079,14,075,858,0.5513,0.4487,48.6259,0.1131,0.6037,0.2832,0.1399,0.2576,0.0499,0.0342,0.339,0.1225,0.4612,0.5256,Madrid - 14.075,25529.043294684,675,33608.78001169223
13,28,079,14,076,896,0.5558,0.4442,49.596,0.1094,0.5681,0.3225,0.1217,0.1998,0.0489,0.0363,0.4236,0.1164,0.4185,0.4737,Madrid - 14.076,20517.664790974,675,43669.6870295962
13,28,079,14,077,1428,0.5574,0.4426,48.028,0.131,0.5952,0.2738,0.1232,0.2024,0.0371,0.0258,0.3674,0.1292,0.4617,0.5302,Madrid - 14.077,33813.2918363104,675,42231.9130273658
13,28,079,14,079,1234,0.547,0.453,50.9903,0.0624,0.5762,0.3614,0.1483,0.1823,0.0493,0.0441,0.3933,0.1096,0.3302,0.3708,Madrid - 14.079,387045.09276168,671,3188.2589989581015
13,28,079,14,080,1191,0.513,0.487,46.4509,0.0873,0.7053,0.2074,0.0294,0.063,0.0856,0.069,0.5805,0.0757,0.5281,0.5713,Madrid - 14.080,19833.5932768547,685,60049.63313379347
13,28,079,14,081,866,0.485,0.515,39.4688,0.1028,0.8476,0.0497,0.0346,0.0704,0.1609,0.13,0.4131,0.0956,0.5598,0.619,Madrid - 14.081,29230.4705737839,685,29626.61849093505
13,28,079,14,082,1300,0.5238,0.4762,38.9869,0.19,0.6738,0.1362,0.1046,0.1585,0.0285,0.0209,0.1491,0.3643,0.3514,0.5527,Madrid - 14.082,101216.606301647,662,12843.74222275073
13,28,079,14,083,1661,0.5172,0.4828,42.4359,0.1565,0.658,0.1854,0.0945,0.1463,0.0393,0.0328,0.2363,0.2282,0.4176,0.541,Madrid - 14.083,262909.210723542,675,6317.770288187428
13,28,079,14,084,1057,0.5762,0.4238,47.9111,0.0918,0.6594,0.2488,0.07,0.1173,0.0729,0.0604,0.5146,0.094,0.4719,0.5208,Madrid - 14.084,50265.5157791909,662,21028.332916014373
13,28,079,14,085,1411,0.5131,0.4869,47.3026,0.0836,0.6938,0.2225,0.0283,0.0659,0.0936,0.0758,0.5909,0.0794,0.5019,0.5452,Madrid - 14.085,34757.4156288435,685,40595.65345902984
13,28,079,14,086,2122,0.5226,0.4774,41.1451,0.1093,0.7922,0.0985,0.0405,0.0886,0.0926,0.0762,0.327,0.2268,0.4815,0.6228,Madrid - 14.086,178474.369208129,685,11889.662417158743
13,28,079,14,087,1333,0.5004,0.4996,43.2041,0.1133,0.7464,0.1403,0.0165,0.054,0.1261,0.11,0.5914,0.0842,0.5431,0.5931,Madrid - 14.087,22578.985383634,685,59037.19663888021
13,28,079,14,088,1013,0.5449,0.4551,49.4107,0.0948,0.5923,0.3129,0.0444,0.0721,0.0447,0.0338,0.5027,0.0821,0.4755,0.518,Madrid - 14.088,45176.965424549,671,22422.931475816647
13,28,079,14,089,1555,0.5145,0.4855,38.5203,0.1788,0.7248,0.0965,0.0849,0.1563,0.0979,0.0783,0.5074,0.1179,0.5685,0.6445,Madrid - 14.089,104433.234869009,685,14889.895941176592
13,28,079,14,090,1468,0.5381,0.4619,37.876,0.1798,0.7296,0.0906,0.0756,0.1417,0.0864,0.0714,0.4294,0.1662,0.5249,0.6296,Madrid - 14.090,423640.926467889,685,3465.1987291205955
13,28,079,14,091,1900,0.5174,0.4826,42.6416,0.1116,0.78,0.1084,0.0211,0.0468,0.1404,0.1262,0.5699,0.0839,0.5693,0.6214,Madrid - 14.091,140258.207618208,685,13546.444320548615
13,28,079,14,092,1395,0.5384,0.4616,37.228,0.1914,0.7341,0.0746,0.0459,0.0989,0.0931,0.0771,0.3927,0.1924,0.5062,0.6268,Madrid - 14.092,115973.638951509,671,12028.59557233757
13,28,079,14,093,1439,0.5184,0.4816,39.5858,0.1591,0.7464,0.0945,0.0389,0.098,0.0967,0.0835,0.4802,0.1792,0.5413,0.6595,Madrid - 14.093,66788.1075783903,685,21545.751963566592
13,28,079,14,094,1674,0.5358,0.4642,47.046,0.0854,0.7025,0.2121,0.0299,0.0687,0.1104,0.0993,0.5794,0.0817,0.5069,0.5519,Madrid - 14.094,924214.734583693,675,1811.2673790621225
13,28,079,14,095,790,0.5139,0.4861,45.3013,0.0696,0.7658,0.1646,0.0203,0.0456,0.1265,0.1129,0.5782,0.1145,0.5156,0.5823,Madrid - 14.095,17249.3907245866,685,45798.71907440553
13,28,079,15,001,1036,0.5463,0.4537,46.0946,0.1187,0.6371,0.2442,0.1303,0.2133,0.069,0.057,0.4688,0.099,0.4786,0.5312,Madrid - 15.001,61341.3831718779,689,16889.08769952479
13,28,079,15,002,926,0.5508,0.4492,47.6598,0.1145,0.6026,0.2829,0.1544,0.2754,0.0415,0.0305,0.361,0.122,0.4476,0.5098,Madrid - 15.002,52905.981107152,689,17502.7469602075
13,28,079,15,003,997,0.5858,0.4142,50.1946,0.0843,0.6048,0.3109,0.1354,0.2257,0.0438,0.034,0.402,0.1237,0.4502,0.5137,Madrid - 15.003,51250.7594601745,689,19453.370262244407
13,28,079,15,005,798,0.5539,0.4461,49.1441,0.0977,0.6153,0.287,0.104,0.1491,0.0569,0.0417,0.325,0.1495,0.4583,0.5389,Madrid - 15.005,1631294.22780032,675,489.1821391877569
13,28,079,15,006,1306,0.5475,0.4525,46.1922,0.1118,0.6593,0.2289,0.1554,0.2711,0.0397,0.031,0.3017,0.1592,0.469,0.5578,Madrid - 15.006,24266.0964338791,675,53819.94601227371
13,28,079,15,008,1920,0.5698,0.4302,49.7333,0.1,0.6172,0.2828,0.1161,0.2245,0.0376,0.0272,0.327,0.1515,0.4439,0.5231,Madrid - 15.008,294912.451931143,675,6510.406689942983
13,28,079,15,009,1347,0.5264,0.4736,42.83,0.1373,0.7016,0.1611,0.2346,0.3979,0.0413,0.0318,0.2418,0.1751,0.4785,0.58,Madrid - 15.009,29945.7096564637,688,44981.40185865507
13,28,079,15,010,911,0.5763,0.4237,45.2854,0.1262,0.6872,0.1866,0.2042,0.3666,0.0352,0.0214,0.2977,0.1121,0.5276,0.5942,Madrid - 15.010,30860.6236926541,688,29519.81816935374
13,28,079,15,011,1392,0.5424,0.4576,43.0805,0.1329,0.694,0.1731,0.2213,0.403,0.0447,0.0331,0.2626,0.1552,0.4872,0.5766,Madrid - 15.011,30006.0360696685,688,46390.66609025034
13,28,079,15,012,874,0.5778,0.4222,45.9153,0.1339,0.635,0.2311,0.1476,0.262,0.0357,0.0251,0.2734,0.15310000000000001,0.4531,0.535,Madrid - 15.012,27669.2993983588,688,31587.35562534123
13,28,079,15,013,990,0.5576,0.4424,44.4788,0.1202,0.701,0.1788,0.1596,0.3071,0.0436,0.0241,0.2755,0.17,0.4765,0.5741,Madrid - 15.013,39662.8674263958,688,24960.37387708258
13,28,079,15,014,1277,0.5505,0.4495,43.8348,0.1308,0.6703,0.1989,0.1879,0.3477,0.0514,0.0342,0.3072,0.1521,0.482,0.5685,Madrid - 15.014,49310.8869844246,688,25896.918066052138
13,28,079,15,015,727,0.5653,0.4347,47.0784,0.11,0.641,0.249,0.1568,0.3274,0.0309,0.0216,0.3029,0.1538,0.459,0.5425,Madrid - 15.015,16818.3421202876,688,43226.61501355928
13,28,079,15,016,1196,0.5502,0.4498,45.3679,0.1196,0.6697,0.2107,0.2249,0.3804,0.037,0.0247,0.2783,0.1599,0.4691,0.5584,Madrid - 15.016,26134.9105484111,688,45762.54423310863
13,28,079,15,017,796,0.554,0.446,49.6269,0.0879,0.6118,0.3003,0.1621,0.3116,0.0386,0.0303,0.3017,0.1405,0.438,0.5096,Madrid - 15.017,14852.2963830823,689,53594.405839267805
13,28,079,15,018,868,0.553,0.447,48.4021,0.1164,0.5841,0.2995,0.1959,0.3422,0.0248,0.0169,0.2764,0.1513,0.395,0.4654,Madrid - 15.018,14363.5176152877,688,60430.87934644587
13,28,079,15,019,854,0.5468,0.4532,45.1698,0.123,0.6417,0.2354,0.2049,0.3724,0.0294,0.024,0.259,0.1357,0.4593,0.5314,Madrid - 15.019,14731.6797927819,688,57970.30698552352
13,28,079,15,020,1090,0.5394,0.4606,43.8624,0.1248,0.6771,0.1982,0.2661,0.3963,0.0377,0.0294,0.2662,0.144,0.4675,0.5461,Madrid - 15.020,22947.3330179611,688,47500.073282888545
13,28,079,15,021,746,0.5469,0.4531,46.6716,0.1113,0.6421,0.2466,0.2024,0.3727,0.0392,0.0166,0.2594,0.1352,0.463,0.5354,Madrid - 15.021,14535.5742747294,688,51322.36166939392
13,28,079,15,022,1222,0.54990000000000006,0.4501,44.5483,0.117,0.6735,0.2095,0.2029,0.3732,0.0426,0.0297,0.2873,0.1338,0.4801,0.5542,Madrid - 15.022,20357.1657868659,688,60028.002561555586
13,28,079,15,023,1509,0.5434,0.4566,46.3943,0.1007,0.6746,0.2247,0.1716,0.283,0.0435,0.0317,0.339,0.1453,0.4724,0.5527,Madrid - 15.023,43987.0008110638,688,34305.589655488606
13,28,079,15,024,1122,0.5392,0.4608,45.0793,0.1292,0.6693,0.2014,0.131,0.2451,0.0461,0.0379,0.3941,0.1344,0.5077,0.5865,Madrid - 15.024,50583.7831439666,688,22181.02186636919
13,28,079,15,025,1262,0.5301,0.4699,46.8827,0.1165,0.6363,0.2472,0.1323,0.2322,0.0457,0.0305,0.3659,0.1138,0.4888,0.5516,Madrid - 15.025,26374.2891189552,688,47849.63091547373
13,28,079,15,026,937,0.5582,0.4418,44.7855,0.1281,0.6521,0.2199,0.207,0.3885,0.033,0.0196,0.2778,0.141,0.4774,0.5557,Madrid - 15.026,19605.6435897103,689,47792.36120010725
13,28,079,15,027,884,0.5566,0.4434,45.3891,0.129,0.6459,0.2251,0.1109,0.233,0.0519,0.0377,0.3857,0.1224,0.4844,0.5519,Madrid - 15.027,22323.5386546118,689,39599.45659499527
13,28,079,15,028,867,0.5467,0.4533,49.1719,0.105,0.6159,0.2791,0.1292,0.2272,0.0541,0.049,0.4124,0.1083,0.4562,0.5116,Madrid - 15.028,13412.4663585149,689,64641.35505171914
13,28,079,15,029,1093,0.5572,0.4428,50.0037,0.0933,0.6139,0.2928,0.1281,0.2507,0.0383,0.0303,0.3804,0.126,0.448,0.5126,Madrid - 15.029,21135.8730434219,688,51713.028260272185
13,28,079,15,030,1202,0.5466,0.4534,49.7696,0.1048,0.5624,0.3328,0.1148,0.1913,0.0437,0.0353,0.4749,0.119,0.4126,0.4684,Madrid - 15.030,39338.0344500892,688,30555.670022737344
13,28,079,15,031,1073,0.5629,0.4371,49.068,0.1007,0.6058,0.2936,0.1202,0.205,0.0549,0.0508,0.4684,0.0931,0.4642,0.5119,Madrid - 15.031,49052.7704071243,689,21874.401610640944
13,28,079,15,032,1155,0.5437,0.4563,47.5022,0.1143,0.6364,0.2494,0.1108,0.1784,0.0723,0.0606,0.4829,0.1036,0.4907,0.5474,Madrid - 15.032,29715.8600359445,689,38868.13299708989
13,28,079,15,033,1374,0.5517,0.4483,46.4716,0.0932,0.6638,0.2431,0.1907,0.3122,0.049,0.0361,0.4117,0.1196,0.4904,0.557,Madrid - 15.033,51428.3418882716,689,26716.785911259256
13,28,079,15,034,888,0.5428,0.4572,44.8131,0.125,0.661,0.214,0.1881,0.3491,0.0399,0.0257,0.3874,0.1326,0.4968,0.5727,Madrid - 15.034,31137.5936018924,688,28518.581472719547
13,28,079,15,035,1145,0.5581,0.4419,47.0306,0.1022,0.6533,0.2445,0.1362,0.221,0.0399,0.0311,0.4348,0.1313,0.4825,0.5554,Madrid - 15.035,26496.8842193895,688,43212.62796484309
13,28,079,15,036,912,0.5482,0.4518,46.4068,0.1009,0.6787,0.2204,0.2061,0.3279,0.0488,0.0415,0.3854,0.1317,0.4902,0.5646,Madrid - 15.036,19696.278248347,688,46303.16390237526
13,28,079,15,037,1260,0.5349,0.4651,45.7032,0.1008,0.6913,0.2079,0.1968,0.3468,0.0512,0.0424,0.3875,0.1274,0.4898,0.5613,Madrid - 15.037,29020.8051042551,688,43417.127659744176
13,28,079,15,038,1789,0.5629,0.4371,45.6233,0.1017,0.6792,0.2191,0.18,0.3091,0.0485,0.033,0.3653,0.1461,0.4872,0.5706,Madrid - 15.038,40427.6876116378,688,44251.850790620134
13,28,079,15,039,1668,0.5677,0.4323,45.7068,0.1061,0.6775,0.2164,0.2428,0.3909,0.0322,0.0235,0.3836,0.1295,0.5003,0.5748,Madrid - 15.039,33482.9119148626,688,49816.45575633451
13,28,079,15,040,1595,0.5498,0.4502,45.3812,0.1022,0.6771,0.2207,0.2445,0.3994,0.0321,0.023,0.3478,0.1523,0.4742,0.5594,Madrid - 15.040,38989.4855059246,688,40908.46491825682
13,28,079,15,041,1733,0.5459,0.4541,43.086,0.1206,0.7074,0.172,0.2043,0.3676,0.0518,0.0407,0.3478,0.1284,0.5256,0.603,Madrid - 15.041,46674.4236520511,688,37129.54257173446
13,28,079,15,042,1702,0.5382,0.4618,44.8566,0.1016,0.7004,0.198,0.1146,0.2127,0.0576,0.0464,0.3643,0.1187,0.5003,0.5677,Madrid - 15.042,57094.3191874344,688,29810.32131082116
13,28,079,15,043,1364,0.5403,0.4597,44.7581,0.1144,0.673,0.2126,0.2104,0.3563,0.043,0.0356,0.3791,0.1327,0.4925,0.5679,Madrid - 15.043,30781.0485331406,688,44312.98038893773
13,28,079,15,044,1418,0.5529,0.4471,47.7461,0.0945,0.6509,0.2546,0.1819,0.2948,0.046,0.0405,0.3894,0.1275,0.4478,0.5132,Madrid - 15.044,36545.7690768837,688,38800.66108382782
13,28,079,15,045,1165,0.5468,0.4532,47.8086,0.1004,0.6283,0.2712,0.1657,0.3013,0.0563,0.0439,0.3559,0.129,0.4447,0.5105,Madrid - 15.045,31722.4124020496,688,36724.82361160935
13,28,079,15,046,1554,0.527,0.473,44.0637,0.1171,0.6873,0.1956,0.2098,0.379,0.053900000000000003,0.0445,0.363,0.1253,0.5087,0.5816,Madrid - 15.046,29326.657111206,688,52989.333019009595
13,28,079,15,047,945,0.5619,0.4381,46.7534,0.0942,0.6624,0.2434,0.2106,0.3471,0.0397,0.0339,0.354,0.1652,0.4311,0.5164,Madrid - 15.047,22947.6635812523,688,41180.66297485906
13,28,079,15,048,1334,0.542,0.458,44.4715,0.1109,0.6844,0.2046,0.2354,0.4018,0.0405,0.0287,0.36,0.1381,0.4789,0.5556,Madrid - 15.048,29550.069603357,688,45143.71769359399
13,28,079,15,049,1394,0.5301,0.4699,43.0961,0.1212,0.708,0.1707,0.2303,0.4089,0.0294,0.0196,0.3078,0.1304,0.5061,0.582,Madrid - 15.049,30302.9470849341,688,46002.126330909385
13,28,079,15,050,1423,0.5376,0.4624,44.8538,0.1223,0.6571,0.2207,0.2354,0.3844,0.0328,0.0256,0.285,0.1233,0.478,0.5452,Madrid - 15.050,35286.5544245553,688,40326.9750534147
13,28,079,15,051,1746,0.5298,0.4702,43.9765,0.1145,0.693,0.1924,0.1844,0.3167,0.0569,0.0479,0.3422,0.1237,0.5084,0.5802,Madrid - 15.051,39579.0506531032,688,44114.24658219041
13,28,079,15,052,780,0.5564,0.4436,42.9256,0.1192,0.7051,0.1756,0.2141,0.4026,0.0393,0.0262,0.2838,0.1362,0.5357,0.6201,Madrid - 15.052,12839.1017868434,688,60751.913408715875
13,28,079,15,053,1579,0.544,0.456,43.3502,0.1279,0.6745,0.1976,0.2356,0.3971,0.0349,0.0232,0.2912,0.1412,0.4815,0.5606,Madrid - 15.053,27024.6673216258,688,58428.10130493062
13,28,079,15,054,1665,0.5339,0.4661,44.5333,0.1189,0.6607,0.2204,0.2312,0.3874,0.0341,0.0266,0.2624,0.1372,0.4717,0.5467,Madrid - 15.054,51180.6276471195,688,32531.84020094189
13,28,079,15,056,1530,0.5471,0.4529,45.6987,0.1,0.6804,0.2196,0.2157,0.3739,0.045,0.0334,0.3021,0.116,0.4982,0.5635,Madrid - 15.056,75104.7984509686,688,20371.5345964059
13,28,079,15,057,1429,0.5304,0.4696,44.1917,0.1309,0.6557,0.2134,0.1882,0.3541,0.0419,0.0322,0.2665,0.1388,0.4944,0.5741,Madrid - 15.057,24964.8736587072,688,57240.42586939331
13,28,079,15,058,1298,0.5254,0.4746,41.6263,0.1341,0.6926,0.1733,0.2257,0.4245,0.0445,0.032,0.2758,0.1613,0.5089,0.6068,Madrid - 15.058,22899.5051924329,688,56682.44746305359
13,28,079,15,059,968,0.5362,0.4638,43.0496,0.1312,0.6829,0.186,0.2304,0.3946,0.0404,0.0273,0.2723,0.1515,0.4863,0.5731,Madrid - 15.059,17299.5440479404,688,55955.23195972578
13,28,079,15,060,1192,0.5495,0.4505,43.5982,0.1334,0.6653,0.2013,0.2399,0.4069,0.0426,0.03,0.2488,0.1493,0.4908,0.577,Madrid - 15.060,20546.5737744674,688,58014.538729628206
13,28,079,15,061,1441,0.5399,0.4601,45.9022,0.1173,0.6461,0.2366,0.1881,0.3359,0.048,0.033,0.2964,0.1518,0.4481,0.5283,Madrid - 15.061,84303.8935181473,688,17092.923468473135
13,28,079,15,062,2469,0.5375,0.4625,42.6266,0.1604,0.6557,0.1839,0.1401,0.2629,0.0468,0.0376,0.4018,0.1116,0.5379,0.6054,Madrid - 15.062,78403.9891379453,687,31490.744631067162
13,28,079,15,065,1439,0.524,0.476,45.5928,0.1188,0.6748,0.2064,0.0688,0.1487,0.0781,0.0591,0.4432,0.1063,0.4905,0.5489,Madrid - 15.065,223048.595680019,687,6451.508899273066
13,28,079,15,066,707,0.5361,0.4639,51.2461,0.1188,0.5191,0.3621,0.0806,0.14,0.0289,0.0161,0.3884,0.1204,0.4222,0.4799,Madrid - 15.066,18770.9529002278,687,37664.576953438576
13,28,079,15,067,1034,0.5135,0.4865,50.9845,0.1074,0.5242,0.3685,0.1199,0.177,0.0217,0.0141,0.3088,0.2131,0.3521,0.4475,Madrid - 15.067,127494.016122348,687,8110.184551781117
13,28,079,15,068,1181,0.5428,0.4572,46.4445,0.0906,0.7003,0.2091,0.0322,0.0881,0.0754,0.0577,0.4758,0.1155,0.5205,0.5885,Madrid - 15.068,55518.5360799626,687,21272.174725555116
13,28,079,15,069,1941,0.5147,0.4853,40.6033,0.1448,0.7553,0.0999,0.034,0.0762,0.1036,0.0867,0.4958,0.0856,0.5789,0.6331,Madrid - 15.069,192440.314799652,685,10086.244153262598
13,28,079,15,070,2383,0.5149,0.4851,43.2505,0.1574,0.6483,0.1943,0.1041,0.183,0.0637,0.0488,0.4228,0.0928,0.5354,0.5901,Madrid - 15.070,81554.0886909656,687,29219.871599938375
