mes,pais_orig_cod,pais_orig,mun_dest_cod,mun_dest,turistas,CMUN,gasto,Target
2019-07,010,TOTAL EUROPA,28040,CIEMPOZUELOS,1143,040,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28040,CIEMPOZUELOS,1081,040,86.78,86.78
2019-07,020,TOTAL ÁFRICA,28040,CIEMPOZUELOS,32,040,86.78,86.78
2019-07,030,TOTAL AMÉRICA,28040,CIEMPOZUELOS,83,040,86.78,86.78
2019-07,031,TOTAL AMÉRICA DEL NORTE,28040,CIEMPOZUELOS,41,040,86.78,86.78
2019-07,033,TOTAL SUDAMÉRICA,28040,CIEMPOZUELOS,36,040,86.78,86.78
2019-07,103,BÉLGICA,28040,CIEMPOZUELOS,74,040,85.46,85.46
2019-07,107,DINAMARCA,28040,CIEMPOZUELOS,224,040,78.39,78.39
2019-07,110,FRANCIA,28040,CIEMPOZUELOS,222,040,76.36,76.36
2019-07,115,ITALIA,28040,CIEMPOZUELOS,61,040,88.99,88.99
2019-07,121,PAÍSES BAJOS,28040,CIEMPOZUELOS,106,040,78.92,78.92
2019-07,122,POLONIA,28040,CIEMPOZUELOS,38,040,60.79,60.79
2019-07,123,PORTUGAL,28040,CIEMPOZUELOS,53,040,93.65,93.65
2019-07,125,REINO UNIDO,28040,CIEMPOZUELOS,49,040,123.22,123.22
2019-07,126,ALEMANIA,28040,CIEMPOZUELOS,121,040,102.04,102.04
2019-07,131,SUECIA,28040,CIEMPOZUELOS,80,040,72.9,72.9
2019-07,302,EE.UU.,28040,CIEMPOZUELOS,39,040,119.05,119.05
2019-07,000,TOTAL,28041,COBEÑA,202,041,86.78,86.78
2019-07,010,TOTAL EUROPA,28041,COBEÑA,164,041,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28041,COBEÑA,127,041,86.78,86.78
2019-07,030,TOTAL AMÉRICA,28041,COBEÑA,33,041,86.78,86.78
2019-07,102,AUSTRIA,28041,COBEÑA,45,041,92.57,92.57
2019-07,110,FRANCIA,28041,COBEÑA,35,041,76.36,76.36
2019-07,125,REINO UNIDO,28041,COBEÑA,31,041,123.22,123.22
2019-07,000,TOTAL,28043,COLMENAR DE OREJA,132,043,86.78,86.78
2019-07,010,TOTAL EUROPA,28043,COLMENAR DE OREJA,124,043,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28043,COLMENAR DE OREJA,112,043,86.78,86.78
2019-07,110,FRANCIA,28043,COLMENAR DE OREJA,53,043,76.36,76.36
2019-07,000,TOTAL,28044,COLMENAREJO,344,044,86.78,86.78
2019-07,010,TOTAL EUROPA,28044,COLMENAREJO,276,044,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28044,COLMENAREJO,224,044,86.78,86.78
2019-07,030,TOTAL AMÉRICA,28044,COLMENAREJO,51,044,86.78,86.78
2019-07,031,TOTAL AMÉRICA DEL NORTE,28044,COLMENAREJO,30,044,86.78,86.78
2019-07,110,FRANCIA,28044,COLMENAREJO,62,044,76.36,76.36
2019-07,121,PAÍSES BAJOS,28044,COLMENAREJO,43,044,78.92,78.92
2019-07,125,REINO UNIDO,28044,COLMENAREJO,40,044,123.22,123.22
2019-07,126,ALEMANIA,28044,COLMENAREJO,30,044,102.04,102.04
2019-07,302,EE.UU.,28044,COLMENAREJO,30,044,119.05,119.05
2019-07,000,TOTAL,28045,COLMENAR VIEJO,1434,045,86.78,86.78
2019-07,010,TOTAL EUROPA,28045,COLMENAR VIEJO,1218,045,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28045,COLMENAR VIEJO,1076,045,86.78,86.78
2019-07,020,TOTAL ÁFRICA,28045,COLMENAR VIEJO,48,045,86.78,86.78
2019-07,030,TOTAL AMÉRICA,28045,COLMENAR VIEJO,146,045,86.78,86.78
2019-07,031,TOTAL AMÉRICA DEL NORTE,28045,COLMENAR VIEJO,102,045,86.78,86.78
2019-07,033,TOTAL SUDAMÉRICA,28045,COLMENAR VIEJO,37,045,86.78,86.78
2019-07,102,AUSTRIA,28045,COLMENAR VIEJO,60,045,92.57,92.57
2019-07,103,BÉLGICA,28045,COLMENAR VIEJO,50,045,85.46,85.46
2019-07,110,FRANCIA,28045,COLMENAR VIEJO,363,045,76.36,76.36
2019-07,115,ITALIA,28045,COLMENAR VIEJO,37,045,88.99,88.99
2019-07,117,LUXEMBURGO,28045,COLMENAR VIEJO,34,045,86.78,86.78
2019-07,121,PAÍSES BAJOS,28045,COLMENAR VIEJO,194,045,78.92,78.92
2019-07,122,POLONIA,28045,COLMENAR VIEJO,35,045,60.79,60.79
2019-07,123,PORTUGAL,28045,COLMENAR VIEJO,62,045,93.65,93.65
2019-07,125,REINO UNIDO,28045,COLMENAR VIEJO,131,045,123.22,123.22
2019-07,126,ALEMANIA,28045,COLMENAR VIEJO,107,045,102.04,102.04
2019-07,131,SUECIA,28045,COLMENAR VIEJO,37,045,72.9,72.9
2019-07,228,MARRUECOS,28045,COLMENAR VIEJO,42,045,86.78,86.78
2019-07,302,EE.UU.,28045,COLMENAR VIEJO,70,045,119.05,119.05
2019-07,000,TOTAL,28046,COLLADO MEDIANO,241,046,86.78,86.78
2019-07,010,TOTAL EUROPA,28046,COLLADO MEDIANO,205,046,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28046,COLLADO MEDIANO,159,046,86.78,86.78
2019-07,110,FRANCIA,28046,COLLADO MEDIANO,52,046,76.36,76.36
2019-07,121,PAÍSES BAJOS,28046,COLLADO MEDIANO,33,046,78.92,78.92
2019-07,125,REINO UNIDO,28046,COLLADO MEDIANO,43,046,123.22,123.22
2019-07,000,TOTAL,28047,COLLADO VILLALBA,1703,047,86.78,86.78
2019-07,010,TOTAL EUROPA,28047,COLLADO VILLALBA,1312,047,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28047,COLLADO VILLALBA,1124,047,86.78,86.78
2019-07,020,TOTAL ÁFRICA,28047,COLLADO VILLALBA,78,047,86.78,86.78
2019-07,030,TOTAL AMÉRICA,28047,COLLADO VILLALBA,197,047,86.78,86.78
2019-07,031,TOTAL AMÉRICA DEL NORTE,28047,COLLADO VILLALBA,111,047,86.78,86.78
2019-07,033,TOTAL SUDAMÉRICA,28047,COLLADO VILLALBA,81,047,86.78,86.78
2019-07,040,TOTAL ASIA,28047,COLLADO VILLALBA,113,047,86.78,86.78
2019-07,102,AUSTRIA,28047,COLLADO VILLALBA,69,047,92.57,92.57
2019-07,103,BÉLGICA,28047,COLLADO VILLALBA,38,047,85.46,85.46
2019-07,104,BULGARIA,28047,COLLADO VILLALBA,45,047,86.78,86.78
2019-07,110,FRANCIA,28047,COLLADO VILLALBA,349,047,76.36,76.36
2019-07,115,ITALIA,28047,COLLADO VILLALBA,43,047,88.99,88.99
2019-07,117,LUXEMBURGO,28047,COLLADO VILLALBA,47,047,86.78,86.78
2019-07,121,PAÍSES BAJOS,28047,COLLADO VILLALBA,251,047,78.92,78.92
2019-07,123,PORTUGAL,28047,COLLADO VILLALBA,50,047,93.65,93.65
2019-07,125,REINO UNIDO,28047,COLLADO VILLALBA,156,047,123.22,123.22
2019-07,126,ALEMANIA,28047,COLLADO VILLALBA,88,047,102.04,102.04
2019-07,128,RUMANIA,28047,COLLADO VILLALBA,30,047,109.21,109.21
2019-07,131,SUECIA,28047,COLLADO VILLALBA,64,047,72.9,72.9
2019-07,228,MARRUECOS,28047,COLLADO VILLALBA,64,047,86.78,86.78
2019-07,302,EE.UU.,28047,COLLADO VILLALBA,74,047,119.05,119.05
2019-07,343,COLOMBIA,28047,COLLADO VILLALBA,38,047,162.67,162.67
2019-07,407,CHINA,28047,COLLADO VILLALBA,37,047,359.08,359.08
2019-07,430,REPUBLICA DE COREA - COREA DEL SUR,28047,COLLADO VILLALBA,59,047,116.04,116.04
2019-07,000,TOTAL,28048,CORPA,46,048,86.78,86.78
2019-07,010,TOTAL EUROPA,28048,CORPA,42,048,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28048,CORPA,37,048,86.78,86.78
2019-07,000,TOTAL,28049,COSLADA,2725,049,86.78,86.78
2019-07,010,TOTAL EUROPA,28049,COSLADA,2095,049,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28049,COSLADA,1611,049,86.78,86.78
2019-07,030,TOTAL AMÉRICA,28049,COSLADA,459,049,86.78,86.78
2019-07,031,TOTAL AMÉRICA DEL NORTE,28049,COSLADA,311,049,86.78,86.78
2019-07,033,TOTAL SUDAMÉRICA,28049,COSLADA,143,049,86.78,86.78
2019-07,040,TOTAL ASIA,28049,COSLADA,143,049,86.78,86.78
2019-07,102,AUSTRIA,28049,COSLADA,79,049,92.57,92.57
2019-07,103,BÉLGICA,28049,COSLADA,80,049,85.46,85.46
2019-07,110,FRANCIA,28049,COSLADA,247,049,76.36,76.36
2019-07,115,ITALIA,28049,COSLADA,107,049,88.99,88.99
2019-07,116,LIECHTENSTEIN,28049,COSLADA,227,049,86.78,86.78
2019-07,117,LUXEMBURGO,28049,COSLADA,33,049,86.78,86.78
2019-07,121,PAÍSES BAJOS,28049,COSLADA,219,049,78.92,78.92
2019-07,122,POLONIA,28049,COSLADA,57,049,60.79,60.79
2019-07,123,PORTUGAL,28049,COSLADA,120,049,93.65,93.65
2019-07,125,REINO UNIDO,28049,COSLADA,200,049,123.22,123.22
2019-07,126,ALEMANIA,28049,COSLADA,264,049,102.04,102.04
2019-07,128,RUMANIA,28049,COSLADA,203,049,109.21,109.21
2019-07,131,SUECIA,28049,COSLADA,134,049,72.9,72.9
2019-07,302,EE.UU.,28049,COSLADA,259,049,119.05,119.05
2019-07,340,ARGENTINA,28049,COSLADA,41,049,86.91,86.91
2019-07,407,CHINA,28049,COSLADA,70,049,359.08,359.08
2019-07,000,TOTAL,28050,CUBAS DE LA SAGRA,134,050,86.78,86.78
2019-07,010,TOTAL EUROPA,28050,CUBAS DE LA SAGRA,123,050,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28050,CUBAS DE LA SAGRA,116,050,86.78,86.78
2019-07,110,FRANCIA,28050,CUBAS DE LA SAGRA,33,050,76.36,76.36
2019-07,000,TOTAL,28051,CHAPINERÍA,40,051,86.78,86.78
2019-07,010,TOTAL EUROPA,28051,CHAPINERÍA,36,051,86.78,86.78
2019-07,000,TOTAL,28052,CHINCHÓN,166,052,86.78,86.78
2019-07,010,TOTAL EUROPA,28052,CHINCHÓN,145,052,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28052,CHINCHÓN,116,052,86.78,86.78
2019-07,110,FRANCIA,28052,CHINCHÓN,36,052,76.36,76.36
2019-07,121,PAÍSES BAJOS,28052,CHINCHÓN,53,052,78.92,78.92
2019-07,000,TOTAL,28053,DAGANZO DE ARRIBA,281,053,86.78,86.78
2019-07,010,TOTAL EUROPA,28053,DAGANZO DE ARRIBA,260,053,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28053,DAGANZO DE ARRIBA,256,053,86.78,86.78
2019-07,110,FRANCIA,28053,DAGANZO DE ARRIBA,44,053,76.36,76.36
2019-07,121,PAÍSES BAJOS,28053,DAGANZO DE ARRIBA,30,053,78.92,78.92
2019-07,123,PORTUGAL,28053,DAGANZO DE ARRIBA,55,053,93.65,93.65
2019-07,126,ALEMANIA,28053,DAGANZO DE ARRIBA,45,053,102.04,102.04
2019-07,000,TOTAL,28054,"ESCORIAL, EL",745,054,86.78,86.78
2019-07,010,TOTAL EUROPA,28054,"ESCORIAL, EL",644,054,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28054,"ESCORIAL, EL",575,054,86.78,86.78
2019-07,030,TOTAL AMÉRICA,28054,"ESCORIAL, EL",81,054,86.78,86.78
2019-07,031,TOTAL AMÉRICA DEL NORTE,28054,"ESCORIAL, EL",66,054,86.78,86.78
2019-07,110,FRANCIA,28054,"ESCORIAL, EL",287,054,76.36,76.36
2019-07,121,PAÍSES BAJOS,28054,"ESCORIAL, EL",70,054,78.92,78.92
2019-07,125,REINO UNIDO,28054,"ESCORIAL, EL",60,054,123.22,123.22
2019-07,126,ALEMANIA,28054,"ESCORIAL, EL",44,054,102.04,102.04
2019-07,302,EE.UU.,28054,"ESCORIAL, EL",60,054,119.05,119.05
2019-07,000,TOTAL,28055,ESTREMERA,123,055,86.78,86.78
2019-07,010,TOTAL EUROPA,28055,ESTREMERA,111,055,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28055,ESTREMERA,100,055,86.78,86.78
2019-07,110,FRANCIA,28055,ESTREMERA,37,055,76.36,76.36
2019-07,000,TOTAL,28057,FRESNO DE TOROTE,65,057,86.78,86.78
2019-07,010,TOTAL EUROPA,28057,FRESNO DE TOROTE,52,057,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28057,FRESNO DE TOROTE,45,057,86.78,86.78
2019-07,000,TOTAL,28058,FUENLABRADA,5308,058,86.78,86.78
2019-07,010,TOTAL EUROPA,28058,FUENLABRADA,3990,058,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28058,FUENLABRADA,3656,058,86.78,86.78
2019-07,020,TOTAL ÁFRICA,28058,FUENLABRADA,395,058,86.78,86.78
2019-07,030,TOTAL AMÉRICA,28058,FUENLABRADA,295,058,86.78,86.78
2019-07,031,TOTAL AMÉRICA DEL NORTE,28058,FUENLABRADA,185,058,86.78,86.78
2019-07,033,TOTAL SUDAMÉRICA,28058,FUENLABRADA,106,058,86.78,86.78
2019-07,040,TOTAL ASIA,28058,FUENLABRADA,625,058,86.78,86.78
2019-07,102,AUSTRIA,28058,FUENLABRADA,135,058,92.57,92.57
2019-07,103,BÉLGICA,28058,FUENLABRADA,86,058,85.46,85.46
2019-07,107,DINAMARCA,28058,FUENLABRADA,76,058,78.39,78.39
2019-07,110,FRANCIA,28058,FUENLABRADA,670,058,76.36,76.36
2019-07,113,IRLANDA,28058,FUENLABRADA,327,058,88.95,88.95
2019-07,115,ITALIA,28058,FUENLABRADA,144,058,88.99,88.99
2019-07,117,LUXEMBURGO,28058,FUENLABRADA,142,058,86.78,86.78
2019-07,121,PAÍSES BAJOS,28058,FUENLABRADA,483,058,78.92,78.92
2019-07,122,POLONIA,28058,FUENLABRADA,73,058,60.79,60.79
2019-07,123,PORTUGAL,28058,FUENLABRADA,278,058,93.65,93.65
2019-07,125,REINO UNIDO,28058,FUENLABRADA,236,058,123.22,123.22
2019-07,126,ALEMANIA,28058,FUENLABRADA,264,058,102.04,102.04
2019-07,128,RUMANIA,28058,FUENLABRADA,73,058,109.21,109.21
2019-07,131,SUECIA,28058,FUENLABRADA,796,058,72.9,72.9
2019-07,132,SUIZA,28058,FUENLABRADA,34,058,183.3,183.3
2019-07,135,UCRANIA,28058,FUENLABRADA,47,058,86.78,86.78
2019-07,141,ESTONIA,28058,FUENLABRADA,47,058,86.78,86.78
2019-07,220,GUINEA ECUATORIAL,28058,FUENLABRADA,83,058,86.78,86.78
2019-07,228,MARRUECOS,28058,FUENLABRADA,170,058,86.78,86.78
2019-07,234,NIGERIA,28058,FUENLABRADA,135,058,86.78,86.78
2019-07,302,EE.UU.,28058,FUENLABRADA,155,058,119.05,119.05
2019-07,343,COLOMBIA,28058,FUENLABRADA,61,058,162.67,162.67
2019-07,407,CHINA,28058,FUENLABRADA,508,058,359.08,359.08
2019-07,430,REPUBLICA DE COREA - COREA DEL SUR,28058,FUENLABRADA,46,058,116.04,116.04
2019-07,000,TOTAL,28059,FUENTE EL SAZ DE JARAMA,210,059,86.78,86.78
2019-07,010,TOTAL EUROPA,28059,FUENTE EL SAZ DE JARAMA,182,059,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28059,FUENTE EL SAZ DE JARAMA,154,059,86.78,86.78
2019-07,110,FRANCIA,28059,FUENTE EL SAZ DE JARAMA,64,059,76.36,76.36
2019-07,126,ALEMANIA,28059,FUENTE EL SAZ DE JARAMA,31,059,102.04,102.04
2019-07,000,TOTAL,28060,FUENTIDUEÑA DE TAJO,99,060,86.78,86.78
2019-07,010,TOTAL EUROPA,28060,FUENTIDUEÑA DE TAJO,87,060,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28060,FUENTIDUEÑA DE TAJO,71,060,86.78,86.78
2019-07,000,TOTAL,28061,GALAPAGAR,979,061,86.78,86.78
2019-07,010,TOTAL EUROPA,28061,GALAPAGAR,776,061,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28061,GALAPAGAR,622,061,86.78,86.78
2019-07,020,TOTAL ÁFRICA,28061,GALAPAGAR,30,061,86.78,86.78
2019-07,030,TOTAL AMÉRICA,28061,GALAPAGAR,153,061,86.78,86.78
2019-07,031,TOTAL AMÉRICA DEL NORTE,28061,GALAPAGAR,68,061,86.78,86.78
2019-07,033,TOTAL SUDAMÉRICA,28061,GALAPAGAR,83,061,86.78,86.78
2019-07,102,AUSTRIA,28061,GALAPAGAR,58,061,92.57,92.57
2019-07,110,FRANCIA,28061,GALAPAGAR,156,061,76.36,76.36
2019-07,115,ITALIA,28061,GALAPAGAR,37,061,88.99,88.99
2019-07,117,LUXEMBURGO,28061,GALAPAGAR,42,061,86.78,86.78
2019-07,121,PAÍSES BAJOS,28061,GALAPAGAR,115,061,78.92,78.92
2019-07,125,REINO UNIDO,28061,GALAPAGAR,120,061,123.22,123.22
2019-07,126,ALEMANIA,28061,GALAPAGAR,68,061,102.04,102.04
2019-07,131,SUECIA,28061,GALAPAGAR,35,061,72.9,72.9
2019-07,302,EE.UU.,28061,GALAPAGAR,58,061,119.05,119.05
2019-07,343,COLOMBIA,28061,GALAPAGAR,34,061,162.67,162.67
2019-07,000,TOTAL,28062,GARGANTA DE LOS MONTES,67,062,86.78,86.78
2019-07,010,TOTAL EUROPA,28062,GARGANTA DE LOS MONTES,64,062,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28062,GARGANTA DE LOS MONTES,62,062,86.78,86.78
2019-07,000,TOTAL,28065,GETAFE,6769,065,86.78,86.78
2019-07,010,TOTAL EUROPA,28065,GETAFE,5243,065,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28065,GETAFE,4717,065,86.78,86.78
2019-07,020,TOTAL ÁFRICA,28065,GETAFE,217,065,86.78,86.78
2019-07,030,TOTAL AMÉRICA,28065,GETAFE,570,065,86.78,86.78
2019-07,031,TOTAL AMÉRICA DEL NORTE,28065,GETAFE,320,065,86.78,86.78
2019-07,033,TOTAL SUDAMÉRICA,28065,GETAFE,244,065,86.78,86.78
2019-07,040,TOTAL ASIA,28065,GETAFE,724,065,86.78,86.78
2019-07,102,AUSTRIA,28065,GETAFE,314,065,92.57,92.57
2019-07,103,BÉLGICA,28065,GETAFE,233,065,85.46,85.46
2019-07,104,BULGARIA,28065,GETAFE,58,065,86.78,86.78
2019-07,107,DINAMARCA,28065,GETAFE,110,065,78.39,78.39
2019-07,110,FRANCIA,28065,GETAFE,1068,065,76.36,76.36
2019-07,113,IRLANDA,28065,GETAFE,99,065,88.95,88.95
2019-07,115,ITALIA,28065,GETAFE,185,065,88.99,88.99
2019-07,117,LUXEMBURGO,28065,GETAFE,135,065,86.78,86.78
2019-07,121,PAÍSES BAJOS,28065,GETAFE,865,065,78.92,78.92
2019-07,122,POLONIA,28065,GETAFE,169,065,60.79,60.79
2019-07,123,PORTUGAL,28065,GETAFE,425,065,93.65,93.65
2019-07,125,REINO UNIDO,28065,GETAFE,383,065,123.22,123.22
2019-07,126,ALEMANIA,28065,GETAFE,471,065,102.04,102.04
2019-07,128,RUMANIA,28065,GETAFE,139,065,109.21,109.21
2019-07,131,SUECIA,28065,GETAFE,357,065,72.9,72.9
2019-07,132,SUIZA,28065,GETAFE,40,065,183.3,183.3
2019-07,135,UCRANIA,28065,GETAFE,65,065,86.78,86.78
2019-07,142,LITUANIA,28065,GETAFE,64,065,86.78,86.78
2019-07,228,MARRUECOS,28065,GETAFE,166,065,86.78,86.78
2019-07,302,EE.UU.,28065,GETAFE,235,065,119.05,119.05
2019-07,343,COLOMBIA,28065,GETAFE,110,065,162.67,162.67
2019-07,351,VENEZUELA,28065,GETAFE,35,065,86.78,86.78
2019-07,407,CHINA,28065,GETAFE,591,065,359.08,359.08
2019-07,430,REPUBLICA DE COREA - COREA DEL SUR,28065,GETAFE,96,065,116.04,116.04
2019-07,000,TOTAL,28066,GRIÑÓN,208,066,86.78,86.78
2019-07,010,TOTAL EUROPA,28066,GRIÑÓN,177,066,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28066,GRIÑÓN,167,066,86.78,86.78
2019-07,110,FRANCIA,28066,GRIÑÓN,38,066,76.36,76.36
2019-07,121,PAÍSES BAJOS,28066,GRIÑÓN,38,066,78.92,78.92
2019-07,000,TOTAL,28067,GUADALIX DE LA SIERRA,229,067,86.78,86.78
2019-07,010,TOTAL EUROPA,28067,GUADALIX DE LA SIERRA,189,067,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28067,GUADALIX DE LA SIERRA,151,067,86.78,86.78
2019-07,121,PAÍSES BAJOS,28067,GUADALIX DE LA SIERRA,36,067,78.92,78.92
2019-07,000,TOTAL,28068,GUADARRAMA,928,068,86.78,86.78
2019-07,010,TOTAL EUROPA,28068,GUADARRAMA,835,068,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28068,GUADARRAMA,723,068,86.78,86.78
2019-07,030,TOTAL AMÉRICA,28068,GUADARRAMA,82,068,86.78,86.78
2019-07,031,TOTAL AMÉRICA DEL NORTE,28068,GUADARRAMA,57,068,86.78,86.78
2019-07,102,AUSTRIA,28068,GUADARRAMA,155,068,92.57,92.57
2019-07,110,FRANCIA,28068,GUADARRAMA,144,068,76.36,76.36
2019-07,115,ITALIA,28068,GUADARRAMA,61,068,88.99,88.99
2019-07,121,PAÍSES BAJOS,28068,GUADARRAMA,82,068,78.92,78.92
2019-07,123,PORTUGAL,28068,GUADARRAMA,95,068,93.65,93.65
2019-07,125,REINO UNIDO,28068,GUADARRAMA,91,068,123.22,123.22
2019-07,126,ALEMANIA,28068,GUADARRAMA,56,068,102.04,102.04
2019-07,131,SUECIA,28068,GUADARRAMA,30,068,72.9,72.9
2019-07,302,EE.UU.,28068,GUADARRAMA,55,068,119.05,119.05
2019-07,000,TOTAL,28070,HORCAJO DE LA SIERRA-AOSLOS,507,070,86.78,86.78
2019-07,010,TOTAL EUROPA,28070,HORCAJO DE LA SIERRA-AOSLOS,486,070,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28070,HORCAJO DE LA SIERRA-AOSLOS,481,070,86.78,86.78
2019-07,110,FRANCIA,28070,HORCAJO DE LA SIERRA-AOSLOS,378,070,76.36,76.36
2019-07,121,PAÍSES BAJOS,28070,HORCAJO DE LA SIERRA-AOSLOS,39,070,78.92,78.92
2019-07,000,TOTAL,28072,HOYO DE MANZANARES,195,072,86.78,86.78
2019-07,010,TOTAL EUROPA,28072,HOYO DE MANZANARES,146,072,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28072,HOYO DE MANZANARES,117,072,86.78,86.78
2019-07,030,TOTAL AMÉRICA,28072,HOYO DE MANZANARES,37,072,86.78,86.78
2019-07,110,FRANCIA,28072,HOYO DE MANZANARES,38,072,76.36,76.36
2019-07,000,TOTAL,28073,HUMANES DE MADRID,955,073,86.78,86.78
2019-07,010,TOTAL EUROPA,28073,HUMANES DE MADRID,747,073,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28073,HUMANES DE MADRID,555,073,86.78,86.78
2019-07,020,TOTAL ÁFRICA,28073,HUMANES DE MADRID,32,073,86.78,86.78
2019-07,030,TOTAL AMÉRICA,28073,HUMANES DE MADRID,126,073,86.78,86.78
2019-07,031,TOTAL AMÉRICA DEL NORTE,28073,HUMANES DE MADRID,98,073,86.78,86.78
2019-07,040,TOTAL ASIA,28073,HUMANES DE MADRID,47,073,86.78,86.78
2019-07,102,AUSTRIA,28073,HUMANES DE MADRID,32,073,92.57,92.57
2019-07,110,FRANCIA,28073,HUMANES DE MADRID,200,073,76.36,76.36
2019-07,115,ITALIA,28073,HUMANES DE MADRID,53,073,88.99,88.99
2019-07,121,PAÍSES BAJOS,28073,HUMANES DE MADRID,47,073,78.92,78.92
2019-07,123,PORTUGAL,28073,HUMANES DE MADRID,66,073,93.65,93.65
2019-07,125,REINO UNIDO,28073,HUMANES DE MADRID,131,073,123.22,123.22
2019-07,126,ALEMANIA,28073,HUMANES DE MADRID,66,073,102.04,102.04
2019-07,132,SUIZA,28073,HUMANES DE MADRID,53,073,183.3,183.3
2019-07,302,EE.UU.,28073,HUMANES DE MADRID,94,073,119.05,119.05
2019-07,000,TOTAL,28074,LEGANÉS,4636,074,86.78,86.78
2019-07,010,TOTAL EUROPA,28074,LEGANÉS,3544,074,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28074,LEGANÉS,3173,074,86.78,86.78
2019-07,020,TOTAL ÁFRICA,28074,LEGANÉS,226,074,86.78,86.78
2019-07,030,TOTAL AMÉRICA,28074,LEGANÉS,471,074,86.78,86.78
2019-07,031,TOTAL AMÉRICA DEL NORTE,28074,LEGANÉS,215,074,86.78,86.78
2019-07,033,TOTAL SUDAMÉRICA,28074,LEGANÉS,249,074,86.78,86.78
2019-07,040,TOTAL ASIA,28074,LEGANÉS,391,074,86.78,86.78
2019-07,102,AUSTRIA,28074,LEGANÉS,230,074,92.57,92.57
2019-07,103,BÉLGICA,28074,LEGANÉS,73,074,85.46,85.46
2019-07,107,DINAMARCA,28074,LEGANÉS,44,074,78.39,78.39
2019-07,110,FRANCIA,28074,LEGANÉS,885,074,76.36,76.36
2019-07,113,IRLANDA,28074,LEGANÉS,89,074,88.95,88.95
2019-07,115,ITALIA,28074,LEGANÉS,140,074,88.99,88.99
2019-07,117,LUXEMBURGO,28074,LEGANÉS,143,074,86.78,86.78
2019-07,121,PAÍSES BAJOS,28074,LEGANÉS,594,074,78.92,78.92
2019-07,122,POLONIA,28074,LEGANÉS,80,074,60.79,60.79
2019-07,123,PORTUGAL,28074,LEGANÉS,165,074,93.65,93.65
2019-07,125,REINO UNIDO,28074,LEGANÉS,254,074,123.22,123.22
2019-07,126,ALEMANIA,28074,LEGANÉS,384,074,102.04,102.04
2019-07,128,RUMANIA,28074,LEGANÉS,104,074,109.21,109.21
2019-07,131,SUECIA,28074,LEGANÉS,193,074,72.9,72.9
2019-07,132,SUIZA,28074,LEGANÉS,36,074,183.3,183.3
2019-07,135,UCRANIA,28074,LEGANÉS,59,074,86.78,86.78
2019-07,220,GUINEA ECUATORIAL,28074,LEGANÉS,55,074,86.78,86.78
2019-07,228,MARRUECOS,28074,LEGANÉS,121,074,86.78,86.78
2019-07,234,NIGERIA,28074,LEGANÉS,35,074,86.78,86.78
2019-07,302,EE.UU.,28074,LEGANÉS,173,074,119.05,119.05
2019-07,342,BRASIL,28074,LEGANÉS,35,074,117.09,117.09
2019-07,343,COLOMBIA,28074,LEGANÉS,120,074,162.67,162.67
2019-07,407,CHINA,28074,LEGANÉS,228,074,359.08,359.08
2019-07,430,REPUBLICA DE COREA - COREA DEL SUR,28074,LEGANÉS,124,074,116.04,116.04
2019-07,000,TOTAL,28075,LOECHES,458,075,86.78,86.78
2019-07,010,TOTAL EUROPA,28075,LOECHES,371,075,86.78,86.78
2019-07,011,TOTAL UNIÓN EUROPEA,28075,LOECHES,335,075,86.78,86.78
2019-07,030,TOTAL AMÉRICA,28075,LOECHES,48,075,86.78,86.78
2019-07,102,AUSTRIA,28075,LOECHES,33,075,92.57,92.57
2019-07,110,FRANCIA,28075,LOECHES,88,075,76.36,76.36
2019-07,115,ITALIA,28075,LOECHES,33,075,88.99,88.99
